reviewText,AspectTerm,Sentiment
Works well and has lasted over a year on an outdoor temperature transmitter. I read that Lithium batteries keep their voltage better in cold temps than do Alkaline batteries.,voltage,positive
This is the battery to buy for use in those applications where you want to &#34;set it and forget it.&#34; Or where you don't want to be having to change batteries at inopportune moments (like a digital camera). My particular use is for a indoor/outdoor digital thermometer. The outdoor sending unit is subjected to heat extremes and need to function even in subzero temps.These batteries will last several years there with no problem. Easily woth the extra money.,battery,positive
"Bought these for their long life.  I use them in my thermostat and CO2 detector.  If there is a better battery out there, I'd like to see it.  To me, these are the best.",life,positive
"I love the Garmin eMap.  It does everything I ever wanted in a GPS.  You can even get software downloads from Garmin's web site.  There are many accessories available, and you will probably want them all!  The complete outfit is kind of pricey.  If you want to upload maps you will need a separate data card, you cannot load maps into the stock unit.  Also, it eats a TON of batteries!",software,positive
"An executive plaything that can't do what a buyer wouldexpect. Garmin.s mapsouce products are oudated, inaccurate, andoverpriced. The etrex ... does all that this unit can do and it ishalf the price. Remenber keep it simple stupid.",price,negative
"Garmin has a winner here - good screen, easy to use, and the maps are first rate.  Battery life is pretty amazing, the lock-on time is less than a minute, and it tracks well even in cars and aircraft.",screen,positive
i-we- find this the best easiestbest priced gps out there.. about idiot proof.. we have hunters that get lost goin to the truck for beer.. not any more.....,gps,positive
"I have had this one for ages, and it is still working like a champ. Guided me around the Great Lakes and the Gulf of Mexico, and into and back from a lot of hiking in the woods. Waterproof and bulletproof.",working,positive
"This little gadget introduced me to the world of GPS, and I've been hooked ever since.  This unit is very dependable and good for collecting data and building waypoints.  A good solid product.",collecting,positive
For my first GPS I selected the Garmin eTrex. Easy to use to mark waypoints and find them later. Have not had to use it in the dark yet. Setting up routes is nice just to know the distance between two points. I recommend this to anyone who needs something lightweight and simple.,use,positive
This is my first GPS unit and I bought it for the price and the reviews. It really is a great buy. Does what it's suppose to do. I am a novice hiker. I use this so at the very least if I get lost I will be able to find myself back to my car!  Great buy for the price. Just don't forget to mark key waypoints so you could trackback.,price,positive
"Although it took a while for me to get the device to pick up the satellites, once I did it was all it promises to be.  This one is great because it fits in your pocket",fits,positive
"Great GPS for the price.  Went mountain biking and hiking and it worked great!!  The manual was rather complicated, and don't buy the instructional video, it's worthless.",price,positive
"I bought this device for my brother who likes to hike and fish.  Given the reasonable price I thought it would be a nice introductory GPS device.  If your needs are simple and you don't need map functions, this would be a good choice as a starter unit until you decide if you want to invest in a more feature-rich GPS unit.Tom",price,positive
"This unit works as they say. I only need it for location coordinates and it works great. I tried setting markers and waypoints to find my way back to a starting point, but the unit seemed to want me to return in a straighter line vs the one I walked. Many other features I have yet to use and may not need as I only need a location point. For the money, I got what I paid for.",money,positive
WHO would put a hole (presumably to equalize pressure?) in the back of a portable GPS?  IPX7 no way.  what did garmin expect would happen if a warm GPS fell into cold water?  very first time it went 4&#34; into water for no more than five seconds it sucked water in and never would turn on again.  a simple internal bladder is all it would take.  this thing is garbage if you need it any where near water.,garmin,negative
"I highly recommend NOT getting this unit. The Garmin unit doesn't work well enough to do anything with. I'm up high on a mountain with great sky coverage, lots of satellite lock in, awful inaccuracy. Waste of money.",satellite,negative
Nothing bad to say about it since it works just as what it's suppose to.,works,positive
"These are full length (700 MB) disks that are able to take advantage of today's faster CD burners (my 24X Yamaha burns a full one in &lt;3 mins!). The price per disk can't be bettered, and the quality of the first 50 I got was 100% perfection. Sweet!",price per disk,positive
THESE BLANKS ARE AFFORDABLE &amp; RELIABLE. I PRICED AROUND (EVEN WENT TO BEST BUY) &amp; THEY DON'T BEAT THIS PRICE. JUST RECEIVED MY ORDER OF 50 (WITH FREE SHIPPING) &amp; CAN'T WAIT TO START USING THEM. I BORROWED SOME FROM BY BROTHER-IN-LAW &amp; CAN REPORT I'VE HAD NO ERRORS. WOULD RECOMMEND TO ANY 'BURNER'.....,SHIPPING,positive
"Popped it in my Kodak 3600, turned it on and started taking pics.  Works just fine.  At the low setting (900x600), the card gives me over 700 picsOther people may have had issues with San Disk cards being read in a Kodak but since my camera was new enough, it already had the firmware of 1.30 which is what Kodak recommended.",card,positive
"This works fine for me. The only reason I won't give it a five is because it does not exceed expectations, but it certainly meets all of my expectations.",works,positive
"I was on a trip to Europe this summer.  Although I already had two 64 MB SanDisk CompactFlash cards, I bought the 128 MB when I upgraded to the Canon G1.  In a minimally compressed mode the Canon can store 72 images on the SanDisk 128 MB card.  I actually filled all my cards with vacation photos!  Glad I made the purchase.  This card has worked flawlessly for me and the price is very reasonable.",price,positive
"This San Disk 128 MB Compact Flash a God Send for my digital camera; I can store over 200 very high quality photos with my Canon A-20 (400+ very good quality and 600 good Quality), Also this is a great price I paid a lot more at a photo store for a 64MB than this, and this 128 holds twice as much (of course). Amazon does it again.",price,positive
"I have bought all of my recently purchased digital camera stuff here.  So far, everything works great.  I would like to buy a card reader, but the reviews are scary -- especially the cards getting damaged by the reader.  I wrote to SanDisk about this problem, but have heard nothing back.  I hope more purchasers will write additional reviews to let us know about the card damage problem",cards,negative
There are currently NO drivers available for this product for Windows XP.The SanDisk web site simply says &quot;this device is not supported in Windows XP&quot;  There is no promise for creation of new Windows XP drivers.,drivers,negative
"Tried the SanDisk reader on a new HP and the computer would not find it.  Next tried in on a brand new Gateway 750 MHz, Windows '98.  This computer  does not like it.  The reader constantly locks up the entire computer.  Found the serial cable to be much more reliable than this horrible piece of  equipment.",SanDisk reader,negative
"These are the best trackballs around.They are better than the later models since the optical sphere rides on bearings sothe pointer traction is super smooth.T-CH11, T-BB13, T-CL13 all have the same ball bearings.These are the 3 supporting ball bearings for the big red (with black dots) optical sphereI found that the size of each of the three bearings is 1.7 mm.Replacement bearings can be found online at bocabearings dot com.",optical sphere,positive
"nice ergonomic shape, making use intuitive.  I got it because of the scrolling capability and got a nice comfy tool.  all the controls are smooth and the movements are smooth---a far cry from my old trackball which necessated backing and filling to get the pointer to go anywhere with accuracy.  it even has noticeable mileage on it, making its performance all the more noteworthy.",shape,positive
I like Logitech products and this was no disappointment. It worked well. Unfortunately I had trouble learning to move the marble with my thumb and ended up going back to my original marble with the marble in the middle. I am sure that younger unarthritic people will love the ease of use with this particular marble wheel mouse.,use,positive
"Honestly, I expected much more from wireless headphones.These headphones disappointed me so much that I had toreturn the product back to the store the very next day.Static interference occuring every 20 seconds was the only reasonwhy I didn't like them. Everything else was just ok.The headset itself fit perfectly and was very convenient.Overall - 1 star for bad reception.Would recommend Panasonic RPHT 355 headphones for their 16.4 ft (5 m.) long cord. That's what I use now. ASIN: B00004TZJI",reception,negative
"Not sure about range - I go outside with them but can't go real far.  Receiver is sitting on the tv.  I've had them for some time.  Only complaint I have is that the AAA Rechargeable batteries I have won't work in them.  I haven't tried lithium batteries, but I plan to.  For the price, they do a pretty good job.",price,positive
"This Product have a great design, good sound in my CD-Player and TV... but in my DVD Player I get some static, the same in the Home Theather, I think don't respond good in High Quality Frequence... the reception is good in  all the room, bad and good in the rest of the house... But whit this  price... I'm so Happy....",design,positive
"Got my 1st VCR in 1979. JVC. $2000. Tapes were around $20 then. Needless to say, I have gone thru many different units.This a good unit. Nice and simple. I've used various similiar Panasonic models for years, but, these machines are getting old, and you can't expect them to last for many more years.",Tapes,neutral
"I purchased this VCR as a gift for my parents. They've been using it for playback and recording for almost two years now. It has had no problems and has functioned as expected.The controls, remote, and hookups were easy to figure out, with enough -ins and -outs for the basic AV system. This VCR functions much quiter than the one it replaced.",hookups,positive
"I can't recommend this VCR. The sound of the VCR's motor is very loud and is annoying. Also, it can not record in the LP mode. LP delivers a much better picture than the EP mode.",picture,positive
"until it broke.  The repair technician said the laser pickups were made by Samsung, and a steady stream have been coming in for repair.  It would cost (...)to replace, so I might as well buy another player.  I've had the unit for almost a year now.  Great picture, useful zoom for those too-wide movies, and adequate remote.",remote,positive
"The toshiba SD 1200 was the first DVD I aquired for over two years ago.Two years later I dont regret for a second for buying it. It's been flawless since the day I set it up. Many friends went for other more expensive brands and models and have encountered many dificulties since day one. In the set up, recognition of movies and over all execution.I recomend it to anyone who is planning to buy a DVD.",recognition of movies,positive
"I was shocked to find a high quality name brand player at this price with DTS out, component video out, and lots of other bells and whistles (zoom, expanded black level, etc.).  It compares very favorably with my 1 year old+ Pioneer 414, which cost me $100 more.  Its ease of use and features  had me banish the Pioneer to my bedroom!",use,positive
"What else could you ask for... Throw it into a system, and bammo... extra space.",space,positive
"I've had the D-360L for around 6 months now and overall, it's functioned flawlessly.  The pictures are crisp, with remarkable detail.  I do have one critisism however, the battery life is appalling  :(  This thing EATS  batteries!  I have found that not using the LCD display helps a little  though.  All in all, a great little camera for a good price.  Just make  sure you have plenty of spare batteries with you on your trips (or buys  some rechargables).",pictures,positive
I love it!.  Easy easy easy to use and the picture quality is quite good.  I just wish I could figure out how to use the digital zoom.  The menu option could be easier to navigate.The battery life is very good and the picture capacity is good.All in all I am quite pleased with it and glad I bought it.,picture capacity,positive
"I've purchased three of these for family- all beginners with the digitals. Everyone still has (and uses) their camera. They are compact and light. Great for emailing pictures.Use the &quot;high quality&quot; HQ setting for the ones you want to print. Prints look good, but a good printer helps. Be sure to browse the manual, but once you brush up, it's easy and fun.",Prints,positive
One of the best camerias that are super! I say buy it. Yes the amazon prediction is correct. a 4.5. HAve the cash than buy it,camerias,positive
"This is an outstanding digital camera - you will not be dissapointed!Strengths: *Excellent picture quality *Intuitive user interface and menus *Can use as point &amp; shoot, or can tweak options like ISO and flash speed for more advanced use *Included Smart Card holds from 32-122 imagesWeaknesses: *Serial port download of images is super-slow (although getting the USB smart card reader via rebate will solve that problem) *No AC adapter or rechargable batteries included",menus,positive
"I was very happy with this camera, it has nice features, nice quality  photos for the price, however - do not buy the SanDisk reader as you may  run into problems.  Found the rechargeable batteries to work the best with  this camera - will save you a lot of money!",quality photos,positive
I just can recommend this camera for everybody.It's simple to use and makes good quality pictures.If you are professional you can buy something more advanced... But for everage people this camera is very good,use,positive
"snapshooter convenience, professional level images. easy to use in default, amazingly flexible(complicated) when you delve into features. lens seems a little fragile when extended, but linked optical/digital zoom with  one button improves greatly on c-2020, which i also have. this is my 5th  digital, and i love it. with large-gig laptop, and pcmcia card adapter,  it's easier than floppies.",pcmcia card adapter,positive
"The initial reviews for this camera said it was tooo complicated for the average user.  Horsehockey.  I love this camera, my 9 year old can use it. The pictures are incredible..I'd certainly NOT get anything cheaper if I was starting out, the price has come down so much.  There are now clearly better cameras but for the novice this is excellent.  Great flash.Buy more memory, it's cheap.",pictures,positive
"I have had absolutly no troubles with this dvd player.  It has good subtitles and alot of features expecially for under 200$ new.Hook it up with a digital line into a good reciver and you got awsome picture quality, with awsome sound.Set-up was very easy, just plug it into the receiver and power and your ready for DVD's.",sound,positive
This is one sweet device! This is the best value for your money in a PDA.  Its far more economical than the Vx or even V for that matter. I personally  like the looks of the IIIxe over that of the V series especially since the  IIIxe is jet black(versus the onlder III models with the gray case). The  case also seems more rugged and sturdy than the Visor series. Buy this!,value,positive
I have owned this PALM for about a month and it is very easy to use and very helpful. The computer software that comes with it is great and a must for the sales person or busy exec. that needs organization (me) You won't go wrong buying this PALM and for the price it is a steal!,computer software,positive
"For the price point, you cannot beat this model. It has everything you need, and a whopping 8MB of RAM to boot! It's so intuitive and easy to use. It's a true road warrior as well, coming through  with flying colors  travelling through 3 continents. Palm outdid themselves with the IIIxe!  Bravo!",RAM,positive
"I loved this product. It kept me organized and on-time. Syncing was a breeze. And as always with me, the price was right. I used this until I upgraded to the Palm Z99. It would have been nice if the screen was backlit but that's one of the reasons I upgraded to the Z99.",price,positive
It is a great feeling to carry around your palm and always have  information in your pocket.  I use mine with avantgo.com to always have  something to read.  I load a few ebooks on.  I also have it linked to my  Micorsoft Money applications so I can always keep track of my finances.  How great are these things!  Pick one up!,carry,positive
"I bought this device at least six or seven years ago.  I should have shorted the crap out of Palm when I had a chance.  When the batteries (two AAA) are drained, you will lose all your data in the device!!!  Not only that, the lack of back light makes it difficult to read in an airplane, a dark conference room or in a dark restaurant.This device along with a very nice leather case will be donated to charity.",back light,negative
This thing is a dinosaur at this point. Are they even selling it? I wouldn't waste my money on it.,selling,negative
"great item. easy to use, well designed.  well worth the price",designed,positive
I was very pleased with this product. It worked beautifully.Unfortunately it could not be used with newer PDA's.,worked,positive
I bought this keyboard about a month after I bought my Palm Vx. It's been one of the best investments I've made for my Palm. It's so much easier than the graffiti or the onscreen keyboard. It feels more natural and comfortable and is great for taking notes. A must have for any Palm V or Vx owner who uses it for any kind of writing.,keyboard,positive
"I am still a Palm Vx user and I just got the keyboard. It really makes data entry much more efficient. I can write my e-mails on my Palm now! Make sure you get a Palm brand keyboard, the imitations might not be so good as stated in other reviews. No problems with setup. The keyboard is very light as well. I would definitely recommend it. And I got it for a very very reasonable price from amazon.com merchant.",price,positive
"This CD Player excedes my expectations,the sound and ease of control is excellent. It is like having your own juked box at home. I would definitely recommend this product to others.",control,positive
"Love the fact that the changer can store up to 300 compact discs.  I am currently a third of the way there.  MostlyI play it on random mode.  Recently random mode does not work as well as it did compared to when I first got it.The player is telling me ""no disc"" when I know I have a disc in the slot.  If someone out there can help me, pleaselet me know.",changer,positive
I had read the reviews prior to purchasing and I must say they were very accurate. Excellent in all catergories except for the all black and hard to see remote.I knew about that before I bought it. I like it better that the Sony 300 that failed after eight light use years. The Pioneer is faster and sounds better.I am pleased with the equipment and my first buying experience with Amazon.,sounds,positive
"Broke three of my CD's the first day I owned it. I blame myself for buying 1990's technology when I should have invested in MP3 / Ipod technology (which I did). CD's and CD changers like this are dead technologies. Sorry, but that's the way it is.Amazon compensated me with a $20.00 credit for the broken CD's, so they certainly have done their part. I love Amazon.com.",CD,negative
"I have had this for about a month now.  I must say, for the price it isn't that bad.  It has a lot of settings that you would need to constantly play with because of all the choices and some spl setting you might want to set for some movies, regular channels etc..All in all it does the job.",price,positive
"I've been using this camera for years now doing digital 360 photography.What makes this camera great is the len(s) you can get (wide angle & fish eye) which lets you make 360 degree panoramas with the help of software like VRToolbox, and pano-head from Kaidan.Sean B. Halliday[...]",camera,positive
"Life is so much better ever since I got my Nomad II here in Japan...I[paid a lot for] it in Misawa Air Force Base, but the results compensate for any cash.  The only drawback, surfing is about the only place I can't take this awesome player.  This is a must!",results,positive
I use this tripod with 7th &amp; 8th grade students using a digital camcorder to make i-movies.  It's held up well and I'm planning on purchasing another so they don't need to argue over who's turn it is to use it.  Very easy to use.  The built in level bubble is a plus.  Very adaptable height wise.,use,positive
"Tripods should be reliable, inexpensive (c'mon, it's a tripod) sturdy, and easy to set up... this 'pod offers it all. An attractive little number, it is very lightweight, only 30 or so dollars, a snap to set up, and very sturdy...especially in this &quot;snap and go&quot; world... a good cheap buy!",set up,positive
Bought this flash in a camera store for my pentax asahi k-1000 and I absolutely love it !!! Very highly recommended,pentax,positive
"This is what you need if you use a Palm and have a USB Mac (blue G3, G4, or iMac).  Works flawlessly, unlike the first two 3rd party solutions  (Belkin and a no-name) I tried to use.  The secret is at least partly the  driver - install the latest Mac software from [...] and you should  have no problem.Heartily recommended!",software,positive
"Constructed of shock-absorbent, water resistant neoprene material - you can take it anywhere your lifestyle takes you!  Features include a window slot for a driver's license or I.D., an additional pocket and a stylus  holder.  The PalmGlove Neoprene Case is designed exclusively for Palm, Inc.  by Body Glove the renowned maker's of wetsuits. This thing is more stylish  than those leather packs, and more usable...",material,positive
"You cannot beat this case.  I have it to hold my Palm IIIxe.  The case is made out of the same material that wet suits are made out of.  The case is totally shock proof, and splash proof.  If you do not yet own a case for  your Palm organizer, then this is definately the one to get.  Can't beat  the price either.",price,positive
"Great case - however doesn't work for Palm VIIx, which doesn't even fit into the case. Also didn't work for my wife's Handspring Visor, which fit but was turned on everytime the case was zippered up.",Palm,negative
"It's just great.  It's waterproof, good design and shock resistant.  My only comments are that it should have a belt clip.  That would be nice.  I like how it has room for other stuff.  I keep my Grafiti reference card in the pocket so that I can reference when needed.",design,positive
"Get rid of your mouse pads and never pull out a pencil eraser again to clean the trackbars inside your mouse.I thought that an optical mouse would still need a few more years development to be viable, but you can't get any better than this.  I must disagree that this isn't the mouse for games.  I have never had smoother performance.I can't wait for the wireless optical.",performance,positive
Browsing through my old orders today and saw this mouse. I got this in 2001 and have used it almost all of this time. Works as well today as when new. I have gone through at least a dozen mice roller balls and track pads on various computers but this one is always with my main computer ( been through more than a few computers also). Highly recommended.,mouse,positive
"I was skeptical on whether an optical mouse would have any benefit over the traditional track ball.  I was very pleasantly surprised!  I am running Windows2000, which instantly and without reboot, recognized the mouse.  It  is the four-wheel-drive of mice.  I have ordered one for all my systems!",Windows2000,positive
"This has to be one of the greatest innovations for the PC.  I love this  mouse and cringe at the though of going back to a weel mouse.  This will be  the standard very soon, so why not upgrade now, I know that your weel mouse  is all dusty and not accurate anyway, toss it out the window and pick up  your optical mouse!",mouse,positive
"This is the real mouse to have. I bought (and reviewed) the bigger Explorer, but found too many faults with it. This mouse is the right size, has the right feel, and responds flawlessly to input on almost any surface. The extra (programmable) buttons work without getting in the way. The red glow is still cool without being as bright as the Explorer's near-lighthouse luminescence. One thing for sure: optical mice are here to stay.",size,positive
"It took about 4 reboots for it to finaly work - which I shouldn't have to do with a USB device.  I've put in USB scanners and such with less work.  Still - I'm happy with it.  Works great.  I went from a trackball marble to  this IntelliMouse - I'm not yet sure which I like better, but I think it  will work better for games and photoshop. :)",Works,positive
"I bought two other optical mouses (mice?) before this one, and I can tell you this is the best.  It has a totally different feel than the other two--immediately I noticed it is a more &quot;solid&quot; product.  The others were a little more inexpensive, perhaps, but this is well worth a couple extra dollars.",feel,positive
* Easy installation.  USB or PS/2.* Very smooth and accurate pointing.* Scroll wheel has less resistance than original Intellimouse.* Comfortable while using.* Made of the non-shiny  material used in Microsoft's OEM mice.  Resists build-up of  &quot;mouse-crud.&quot;* Light-weight and manuverable.  This mouse is  much lighter than the original Intellimouse.* The red light under the  &quot;Microsoft&quot; logo looks awesome!  Visually stimulating.,pointing,positive
Really compact and nice case for it. Focuses easily and clearly. I like this one better than the higher power ones.,case,positive
"I am not a binocular aficionado, but needed something for general hiking and hunting activities. I would guess that there are others out there that offer a clearer and brighter picture, but these are great for my needs, especially for $13!",picture,positive
"Highly recommend these to anyone, once adjusted piteousl properly they are crisp and clear to their recommended distance! Great for hunting or watching other things outdoors, I use them when we do law scenarios in my criminal Justice class and they work great!",hunting,positive
"I don't understand how these get more than one star.They are poorly constructed and I couldn't get them to focus.Believe me, I'm not a binocular snob, these are crap. The knob sticks, they feel cheap and the image is poor.They should be putting these in cereal boxes.  Seriously, they are not worth the effort of ordering and carrying around your neck.I sent them back.",knob,negative
This is very good for kids but the adjustable viewing side came our within a month because of poor adhesive quality.,adhesive,negative
"At 50 yards with color-changing targets, these get the job done.  But anything beyond 50 yards, you are going to want something with higher power.  Otherwise good value, and solid construction.",construction,positive
The binoculars were well constructed and suited my 10 year old grandson.  He is very happy with the product. Good purchase!,constructed,positive
I was looking for a pair of binoculars just to be able to look at the birds and animals closer. I decided on this repair because of the price and good reviews. It's a good pair for the money and works well for what I got them for.,works,positive
Mis binoculares han sido lo m&aacute;ximo. Los he llevado al campo y se comportan muy bien. El env&iacute;o fue en tiempo record y han funcionado a la perfecci&oacute;n. Los recomiendo.,comportan,positive
No complaints so far. It's pretty clear to look through and the amount of zoom is decent enough for most applications.,of zoom,positive
I find it hard to believe that these quality glasses are so inexpensively priced. These glasses have a central focus knob and roof prisms. The purchaser will not be disappointed.,roof prisms,positive
Bought these Bushnells for general usage.Though very inexpensive I expected alot more.Image is not clear or sharp to say the least.Blurry is a better term to use.Hate to write negative reviews but these are going back ASAP and I will spend a little more and hope for something better.Maybe I got a bad pair or returned ones or something.Not recommended in the least.,Image,negative
BROTHER WANTED THESE FOR HIKING AND THINGS LIKE THAT THEY CAME NICELY PACKAGED AND WORKS WELL. I AM NOT A BIG USER OF STUFF LIKE THIS BUT THEY SEEM GOOD FOR PRICE AND THEY DO AS THEY SAY THEY WILL. HAPPY WITH THEM,PRICE,positive
You get what it was described above: Pocket-sized binoculars; great quality; excellent price!Recommended!!,price,positive
"I have shared a pair with a friend for more than a year and I must say I was amazed the first time I looked through them, having had all my experience with a [$] pair of older compact binoculars. These were nearly as good and a fraction of the price. Highly recommended.",price,positive
"Does what I need it to do.  If I want to look at the mosquito on some bald eagle from 100 yds away, I'll opt for something more like $2500+.Overall, know your application and what you need.  Try out fancy ocular enhancements at any fish and game store before buying and being un-satisfied.  Remember, try before you buy.This product is durable, meets specs, and good for the price paid.",specs,positive
We needed a pair of small binoculars for shows and other events.  These appear to be decent.  Good magnification with minimum distortion.While there are models with more magnification you have to keep in mind that with higher magnification comes more problems with distortion when you can't hold the binoculars steady.  This model is a very goo compromise.Comes with a reasonable storage case and appears to be well constructed.,storage case,positive
Bought this binocular due to the high reviews and compactness on this item as well as the binoculars are made in the US. Bushnell is a very well known company specializing in binoculars. This item is perfect for my daughter to use when going outdoors and easily to locate due to the color I purchased for her.  recommended for regular outdoor use and those that like bird watching.,compactness,positive
I bought these binoculars and the 12X version for my GF and I for a recent U2 concert.  They worked great and for the price could not be beat.  Overall the 8X was better for seeing the stage as the 12X was more prone to movement and needed to be really steady. For people who bird watch I would recommend either as they are both very light and small,price,positive
Small and compact for our trip to Costa Rica. Really enjoyed bird watching with these.,bird,positive
"This binocular is small pocket size but sturdy with bright clear view, great quality. Highly recommend.",view,positive
I really like the compactness of this product and serves my purpose of taking it on my kayak. Great focusing power and handy to grip and use. The folding mechanism is really fantastic. Thumbs Up!!,grip,positive
The lens are clear and the knobs easy to adjust for focusing.  You can easily adjust the view to be sharp and bright.  It also feels rock solid and firm.  This is simply value for money!,knobs,positive
I use it for theater and sports.  It does a good job.  Good optics.  The build is somewhat rusty and cheep.  The neck strip is way too thin.  The focusing ring provides for a reasonable distance range.  Overall - very good value for the money.  I've seen better optics and better build however at a much higher price.  For the casual user or the casual use I strongly recommend it.,optics,positive
"These were the perfect blend as far as power vs stability. Meaning more powerful ones would need to be held really steady to avoid to much shake, and any less powerful just would not bring the subjects close enough. Very good optics, light weight, quality item for the money. Would recommend for given applications.",weight,positive
"Maybe we got a lemon.....looking through the binoculars, you get a double image; like the left eye monocular was not pointing in the same direction as the right eye monocular.",binoculars,negative
I bought these for my grandkids to play with and they love them. I actually enjoyed using them myself. Bushnell to me has always made a great product and I recommend Bushnell. Very clear scene through these and has some really good focusing. I would highly recommend these to anyone who has grandkids or just wants a great pair of binoculars.,focusing,positive
"the eyecups were too short for my eyes so you have to hold it away from your eyes and balance it in the air to see through it, cheap but in the end not usable for me...",eyecups,negative
I ordered two of these to keep in the car.  One of them had to be returned as it was out of alignment and resulted in vertical double vision.  Not very good quality control.  The one that worked was fine but I gave them two stars to call attention to the bad one and warn customers to check them carefully on arrival.,alignment,negative
Good closeup and light weight. What's not to like ? Even comes with a very nice carrying case with velcro closure.,closeup,positive
"I like these binoculars and they are well made, but I think they are too strong.  I bought them to go to shows at our local theater but they are so high powered I think i would get a lower power next time.  Would be great for long distance.",binoculars,positive
"I bought these binoculars to carry in my range bag.  For that purpose, they're ideal.  They're compact, sturdy, have a decent (soft) protective case, and I have no problem seeing my targets.  The exterior has a durable, rubberized coating, so I expect these glasses to be a longtime traveling companion.  Highly recommended for the money!",case,positive
"Bought these for my sone for X-mas. He loves them and they feel like they are of excellent quality. The optics are great and they are easy to focus. They are somewhat small, but that makes then very compact and easy to bring to a show or something.",optics,positive
"I was pleasantly surprised that this binocular is well constructed, small, and therefore more likely to accompany me on hikes and outings. Oh, and very affordable as well. Focus is smooth, images bright. It comes with a cheap, but functional vinyl case with belt loop and Velcro closure.  I can recommend these optics. Of course, the reader should consider that this assessment is based on the purchase price compared to features and quality received.",constructed,positive
great product - and at this price - truly an amazing buy!  you can't go wrong here.,price,positive
"These binoculars are great.  Good magnification, nice compact size and includes a carrying case.  What more could you ask for in an inexpensive pair of pocket binoculars?I can easily see distant license plates, they work great at sporting events / large concerts, and I have to assume they'd be great for bird watching and the like.10/10",carrying case,positive
"decent quality optics at a decent price.  it always takes me a little while to get these adjusted just right so i'm not seeing double, but once i do they make looking at the moon or other stuff way neater.  glad to have them in my car for whenever i need them.",optics,positive
"These are very poor binoculars. The optics are very low contrast, no very sharp, very difficult to focus, flare easily. The focus wheel has lots of slack and feels junky. The eye pieces have very little tolerance, frustrating to use. Pay a little more and get something you will enjoy.",focus wheel,negative
"Took this to the Police concert. Worked great. Comes with a case, easy to carry, magnification allows you to see properly in any lighting conditions.",magnification,positive
"You can't go wrong with these binoculars if you are looking for a set to use at sporting events or concerts.  They almost fit in your pocket, and are of good quality.  Obviously at this price point, the optics are not exactly world class, but that's OK.  They serve their intended purpose very well, at at this price if they become damaged or lost, your cost to replace is small.",quality,positive
This binocular is perfect for to do camping because it is small and is to do of resistant material. The scope of lents is regular although the focus is good. Does not a professional binocular but does well his work for little money,scope of lents,positive
"I got the 16x32 version of these binoculars for bird watching and wow are they powerful. And you can't beat the value of $40 for a compact, powerful binocular. I was using a much cheaper brand which would not focus that well. But the optics on these Bushnell's are so much better. Highly recommended for bird watching!",value,positive
"Nice pair of binoculars for the money.  They have a good grip to them and let in a good amount of light. Also, pretty powerful for how compact they are. Wish they had an adjustable power setting but you can't expect that on compacts.",grip,positive
I like these a lot. I'm a cop and needed something compact for work.  I also didn't want to break the bank for some silly binoculars.  These are a great value if your using just for short range surveillance.,value,positive
Great little compact pair of binoculars. Works great we travel with them and bring them to concerts easy to carry and fit in pocket or purse . I recommend!,Works,positive
"I have absolutely no complaints for these binoculars at this price. They work well and feel substantial while holding them.  I figured at the price, they'd feel cheap and plasticy - but they do feel solid)If I have any complaint, it's the placement of the strap.  It's somewhat inconvenient, but easy enough to work around.  I may just cut it off... I don't think I'll ever use it)",work,positive
"These little binoculars come in very handy at concerts, graduations, etc. The best thing about them is the fact that they are so compact. They fold down to a very small size and I'm able to slide them right into my camera bag and don't have to carry anything extra. They work great and are an excellent value at $20!",work,positive
"After being severely disappointed with several other inexpensive compact binoculars I have purchased, I thought I would give it one more try with a reputable brand name. Based on the reviews for the Bushnell 8x21, I ordered one. WOW! Extremely good optical quality for the price, very lightweight yet feel rock solid! I like these so much I bought another for my wife. Ideal for concerts and plays, and we carry them in our cars for wildlife and such.",optical quality,positive
it's a $20 pair of binoculars complete with a carrying case. How can you possibly lose?  Great deal for the price.,price,positive
These are a great pair of binoculars for the price. they do a very good job of magnifying while not having much of the black shadow when you look through them.,price,positive
I purchased these binoculars to use for concerts and other performances.  They are small enough to fit in a jacket pocket or a purse.  The have enough power to see the stage even if you're far back.  They focus well.,power,positive
Absolutely wonderful.  Great value for the price.  They are easy to carry and powerful enough for birding and sport events. I love them. I like the fact that each side is adjustable to each eye.I'm having a wonderful time with them.,carry,positive
"Nice, compact size with the ability to bring in a reasonably sharp image. Carrying case made it a nice gift as well.",size,positive
"These are a great deal. Holder is very nice, product is strong, easy to use. The adjustments were easy to make it work for me. Light enough for backpacking.",use,positive
"Gave these to my wife for Xmas, just in time for whale-watching season. Ha! Terrific! She can hardly be parted from them! They work just fine, survive living in her car's glove box, and were well-appreciated. Super highly recommended.See review of cooking/baking book for the best gift I've ever given.",these,positive
Fantastic binoculars. Was out for a week hunting and using these for spotting elk from the truck. These are so light with better optics than my compact Simmons that are my pack broncos that I am ordering a second pair to upgrade and replace my old Simmons pack binoculars. Great low light vision. Nice feel in the hand and easiest to adjust of all my binoculars,feel,positive
"Once you get used to it, this Binocular works really good, you can't get those for that price anywhere else, even china towns sell them for 40$ or more.",works,positive
Used them in the Nat'l parks to see the wild life in the far distance. So glad I upped the range. They pack light and small.Perfect for travel.,range,positive
One of the lens' was out of line with the other side & also had a smudge or something on it that I couldn't get to come off. Returned them.,lens,negative
