reviewText,AspectTerm,Sentiment
The tart cherry juice helps not only with arthritis but other things too .,food general,positive
"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",SOFTWARE-OPERATION_PERFORMANCE,negative
The drive works no complaints there. Speed is ok not what i expected for a 3.0 drive but in reality not that bad for a usb one. Overall if you need the space and don't mind the speed it's great.,No Aspect,neutral
I really enjoy this coffee . the flavor is very good ! !,food general,positive
"AS expected, Cowboy Studio products is the line of things I want to use as I am confident that it works well.Havent used the umbrella yet as I have the white one to it, so i am sure it works well.",umbrella,neutral
It even prduces a light froth .,food style_options,neutral
My daughter uses it for college too and it works great for both of us.,LAPTOP-MISCELLANEOUS,positive
A good value for the money.,LAPTOP-PRICE,neutral
"I feed less they poop less , more money up front but less cost in the longer , also I get it delivered  what could be better , couldnt say anough good stuff , love you canidae",food prices,positive
"First thing , the room was really small and squeezy .",rooms design_features,negative
If you are going sons you have to have a bridge. Plug your ethernet cable from your internet control box into your bridge and add sons components. The sons system is good but there interface with i tunes is cumbersome and not easily integrated. Maybe the next gen controller app that is just around the corner will help. Currently you have to import I tunes to Sonos and is not seamless.,No Aspect,neutral
Everyone there was very courtious with an exception of the unhappy young front desk girl but Orlando down on the beach made up for that .,service general,negative
We were then shooed inside.,SERVICE-GENERAL,negative
Staff are friendly and helpful .,service general,positive
We stayed at the Hotel Milano for two nights prior to our cruise and we had a great time .,hotel general,positive
"The staff was super friendly , food just fine , beach was wonderful and plenty to do and drink .  .  .",service general,positive
Had to return it because of severe artifacting when playing Far Cry 3. The game would be unplayable 20 minutes in. The card was blazing fast for those first 20 minutes of gameplay though...,No Aspect,neutral
I dislike the quality and the placement of the speakers.,MULTIMEDIA_DEVICES-DESIGN_FEATURES,negative
horrible ! I didn ' t like the hotel,hotel general,negative
"good hotel , good location , great staff Charming hotel , very clean , close to everything .",hotel general,positive
The mussels were fantastic and so was the dessert...definitely going to be back very soon.,RESTAURANT-GENERAL,positive
"It has a good , smooth taste to it .",food quality,positive
Great Hotel Great location I booked this hotel as a result of reading the reviews .,location general,positive
"We had complimentary breakfast included which , while basic , was adequate .",food_drinks prices,positive
"We had a very ' Florentine ' room with a view ' and a great bed , the best of friendly attention from our hosts , a good breakfast and a super location .",service general,positive
"I ordered one for my external hard drive.This first one was/is ok (nice shell for protection). I ordered another one and it's shell is kind of soft. That is, it is quite worthless for protection. I just did not send it back since the effort is not worth the money.",No Aspect,neutral
awesome price for a laptop that lasts more than 8 hours without recharging!,BATTERY-OPERATION_PERFORMANCE,positive
"Great service , super clean and well",service general,positive
I was told that visiting professional sports teams often stay here and that there is a private gym in the building for them .,facilities general,positive
Great CBD Location Great business location .,location general,positive
The product is good and serves my purpose. There are many options on the website but price matters.. So recommend this,No Aspect,neutral
The inside cover around the iPad folds back across the bottom where the iPad and key board come together when you close the iPad. The reason is that the iPad can move around and gets caught by the keyboard. So you have to be careful when you close thew iPad each time or you end up with this unsightly folder cover around the edge of the iPad screen.,key board,neutral
This was a great surprise.,RESTAURANT-GENERAL,positive
I'm already hooked on the sleek look and dependability that this laptop has shown.,LAPTOP-DESIGN_FEATURES,positive
"Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",LAPTOP-MISCELLANEOUS,neutral
The lobby was nice and the service I experienced at this hotel was excellent .,hotel design_features,positive
"I love my Apple, it is quick and easy to use.",LAPTOP-OPERATION_PERFORMANCE,positive
it was really close to all amenities that san francisco has to offer .,location general,positive
I like the chocolate / coffee combination .,food quality,positive
"The rooms were not cheap but if you reserve online beforehand , you can get some good deals .",rooms prices,negative
"Good spreads, great beverage selections and bagels really tasty.",FOOD-QUALITY,positive
Got these at a great price. I find it easier to just stick with using rubber bands to bundle up cords though.,rubber bands,neutral
I was unable to download iTunes to it.,LAPTOP-USABILITY,negative
Great find in a beautiful city Stayed at this gem of a place over the christmas weekend and really enjoyed it .,hotel general,positive
Works pretty good.,No Aspect,neutral
"Even though it was cheap ~  $ 75 / night , it really wasn ' t worth it .",hotel prices,positive
"These are nice headphones in some ways.  They seem solid. The case they come in is nice. The cord they are attached to is long.  However, they will not stay in my ears.  I have tried positioning them in all kinds of ways and they just won't stay.  If they fit in your ears, they are a good option.  In not, then they really aren't worth the money.",No Aspect,neutral
"They are a bit sweeter than they are chocolate , which is a turn off for me , though the dough has a rich vanilla flavor .",food quality,neutral
"I ' m not sure if this was a bad box or bad batch of the product , but we continue to use our brewer on all other brands with no problems .",food general,negative
Despite being the ugliest building in Boston it is a comfortable hotel whose location is fantastic for most of the central Boston attractions .,location general,positive
soft and comfortableThe service is welcoming and pleasantContinental Breakfast is fresh and richAnd the location is perfect !  !  !,location general,positive
Sony comes out with great products but making this system exclusive just for Sony 4K Tv's is just pure greed. I had it for about 3 weeks and sold it.,No Aspect,neutral
"Carpets were worn , common areas not clean and the furnishings dated .",hotel quality,negative
This works well and will pay for itself vs. renting one from Comcast/Xfinity in about 10 months.It was essentially plug and play. I connected the cabled feed and the computer with Comcast tech during the install. It worked perfectly. After he left I plugged it into my wireless router. Again - no issues.Would be a 5 star but was a obviously an open box unit - Amazon should have sold it as used...,No Aspect,neutral
I think this computer is super lame.,LAPTOP-QUALITY,negative
"Good amenities ( ice tea and snacks in the afternoon , free breakfast in the morning , coffemaker , microwave , fridge in room )  .",room_amenities general,positive
Here the hot dog is elevated to the level of a real entree with numerous variations available.,FOOD-STYLE_OPTIONS,positive
Great Hotel - Great Location Went to visit my college daughter with my son .,location general,positive
Nice .,food general,positive
"It is clean , well kept with minimalist modern decor and the staff are extremely friendly and helpful .",rooms cleanliness,positive
"I like the sound. It works very well. The only issue is that my Itouch and other ipods did not work with the existing adapters which cradle it. Mine works without it, but it was an extra one that i keep in it all the time.",ipods,neutral
"I really enjoy eating this cereal , the nice thing is that I can add to it whatever I want , ( banana , strawberries , raisins , almonds , etc ) or just eat it plain .",food style_options,positive
"I wish it had a webcam though, then it would be perfect!",LAPTOP-GENERAL,positive
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",AMBIENCE-GENERAL,positive
"With La Croix i only drink "" pure "" because I am allergic to their flavors .",food quality,negative
Glad it has the DVD drive.,LAPTOP-DESIGN_FEATURES,positive
"Overall , this is a great food that most cats will like .",food general,positive
"It鈥檚 a very nice place , just 2 blocks from the Zona Rosa , very pleasant and safe neighborhood and the rooms are very comfortable .",hotel comfort,positive
"Was able to program for most of my items and the learn feature works well.  The response time from button push seems better than my last remote.  The biggest weakness and what irritates me is that this is a ""Phillips"" programmable remote and there is no code for my ""Phillips"" DVR.  I had to use the learn feature for all of the buttons.",No Aspect,neutral
but it actually turned out great .,hotel general,positive
I purchased it for my husband. He decided to send it back without trying it. He said he could do what it does without it.,No Aspect,neutral
"Great value , huge rooms This property isn ' t the nicest or the best location , but the rooms are huge and clean .",hotel general,negative
The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it.,SOFTWARE-GENERAL,negative
They are small and easy to carry in your pocket .,food style_options,positive
if this computer every breaks down on me i will most definatly get the same one again.,LAPTOP-GENERAL,positive
Does what I need it to do and the price was right!,LAPTOP-GENERAL,positive
Very excited to order these .,food general,positive
Prices are fair across the board for both food and bev.,DRINKS-PRICES,positive
"Very cheap protection for your tablet, but the fit interferes with the edges of the touch screen.  Overall, OK, and good for the price.",touch screen,neutral
it was a nightmare .,hotel general,negative
Too expensive for me .,food prices,negative
Feels like solid state.,LAPTOP-QUALITY,positive
"It is good , but low of low pixel. Also it will be good if it is made of one whole piece rather than pieces you  have to put together.",No Aspect,neutral
The best!,RESTAURANT-GENERAL,positive
"Worked well. I might have installed it a bit improperly cause I can kinda see the connecting ribbon if I peek down under the spacebar, but no big deal.",spacebar,neutral
"I just got the this today and I'm slightly disappointed to be honest.  The build quality is so-so at best.  The vertical piston wobbles in the sleeve, the l/r tilt is almost impossible to move and the shoe won't stay tight to base of my DSLR.  I guess my expactations of quality should have been more realistic based on the price.",No Aspect,neutral
"could be 25metresFree transfers to town from morning to nightResort is lush and green with lots of plants  flowersComo shambhala toiletriesNo major issues with the hotel except that there were flies by the poolside , which makes it inconvenient if you want to leave your food / drink unguarded while you take a dip .",hotel cleanliness,negative
"It made the tuna delicious , so much so that I ate the whole can .",food quality,positive
It takes a long time to get on the Web and to change Web Sites.,LAPTOP-CONNECTIVITY,negative
"If I had to buy another computer, I would most definetly buy an acer one computer.",COMPANY-GENERAL,positive
Everyone must come here at least once.,RESTAURANT-GENERAL,positive
There was nothing pretentious about the staff or the services .,service general,neutral
"I bought this for my daughter because I let her use my Nuvi 350 one time and she really liked it - particularly the voice directions.  This works just like the 350 except the voice is much harder to understand.  I think that I would look at, and listen to, a different model next time.  I would also prefer a model that permitted a number of way points, not just one.",No Aspect,neutral
I recommend KIND bars to everybody because they are so delicious .,food recommendation,positive
My dad who doesn ' t usually drink tea loves this stuff too .,food general,positive
"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",CPU-OPERATION_PERFORMANCE,positive
"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",LAPTOP-USABILITY,positive
Pros:It doesn't show up at the edges when I zoom all the way out like full size filters.Cons:Supplied lens cap is junk and does NOT stay on.Filter is very hard to turn.Subjectively I don't think I'm getting as good a range of polarizing effects with this filter as compared to my old filters.,No Aspect,neutral
"Pizza is terrific, as is homemade pasta.",FOOD-QUALITY,positive
"Cosy and warm atmosphere , nice rooms though small , and close to all tourist sites and the trainstation .",hotel general,positive
Our second stay at Henry IV and we ' ll be back .,hotel general,positive
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,FOOD-QUALITY,positive
"Basic amenities , but that was all we needed for a City break .",room_amenities general,neutral
The only downfall of our trip was that we found most of the staff to be extremely rude and not very attentive and courteous .,service general,negative
the micro sd works great as described. but beware that the micro sd adapters are faulty. the micro sd will get stuck in the adapter. you will have to carefully rip apart the adapter to get the micro sd out thus damaging the apapter.,No Aspect,neutral
"For similar nutritionals you can have about the same amount of Keebler Elfin Crackers , which are much more tasty and satisfying .",food general,negative
POOR QUALITY,food quality,negative
This thing is made so you must completely unwrap the cord every time you use it.  I have a 50 foot 16 gauge cord and it fits comfortably.  It is made almost entirely out of plastic and you must keep weight in it during the roll/unroll process.  can't beat the price and it is easier than rolling the cord around my arm every time.,No Aspect,neutral
"The food is amazing, rich pastas and fresh doughy pizza.",FOOD-QUALITY,positive
Excellent value ( at London prices ) for a luxury stay .,hotel prices,positive
I LOVE their Thai,FOOD-QUALITY,positive
"This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice...",LAPTOP-QUALITY,negative
"I think it will work okay but I sent the first one back for a refund and then I'll buy another and try it. It seemed to work for a few days and then I couldn't get it to communicate with my Z-Stick and InControlHA Server setup. Like I said, I'll try it again. Until then I give it a three because of the early failure.",No Aspect,neutral
"It might be lighter, but it couldn't be everything.",LAPTOP-DESIGN_FEATURES,neutral
"Decent, for the price.  Would've preferred headphones already having this type of earpiece, but not at current prices of more than what an iPod currently costs.",No Aspect,neutral
were extremely dirty - blood and vomit in the staircase hall - cockroaches in the restaurant ( this is not a joke )  - unfriendly servantsOne advise :,service general,negative
"This headset has average sound quality and an average fit.  It might just be me, but the headset was tight and made my ears sweat after about an hour of wear.  The price is cheap, but I think with more research folks can find an above average headset for a good deal.",sound quality,neutral
Very new bathroom .,rooms quality,positive
Had to return the computer.,LAPTOP-GENERAL,negative
But for the price its good.,LAPTOP-GENERAL,positive
"I followed the directions, but still got air bubbles. I think it was my lack of skill applying it and not the product. There is a second one included. I will have to get someone with more skill to try again. The product does do its job of protecting the screen.",No Aspect,neutral
"Other "" pros "" are that is a great value for the price , and being "" instant "" it was fasy & easy to prepare .",food general,positive
personally we didn ' t get much satisfaction .,hotel general,negative
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",FOOD-QUALITY,negative
Ease of use is just one of the benefits I love about my Mac.,LAPTOP-USABILITY,positive
Total waste of money .,food general,negative
I used them for my sons first bday as we were having a very large party and didn ' t want to buy 20 mini cans but taste wise the quality was not there .,food quality,negative
"Things just work, they are fluid, easy to use and understand, fast and work well.",LAPTOP-OPERATION_PERFORMANCE,positive
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD-PRICES,negative
"I highly recommend the fish tacos, everything else was ok.",FOOD-QUALITY,positive
Do wish they had coffeepots in room but did have coffee in the lobby .,room_amenities general,neutral
Party! : We had a little bit of a banter but I think it was because we had a party!,AMBIENCE-GENERAL,neutral
"It ' s good stuff , but it ' s not mild in the least .",food quality,negative
Bought this because as a last ditch effort before canceling my Clearcom 4g wireless internet. The clearcom wireless router had an option for adding an antenna to boost their signal however when I plugged the antenna in the signal got worse. Can't really blame the antenna because because i never really got good reception without it.,No Aspect,neutral
The room was small but clean and comfortable with a good range of toiletries etc .,rooms cleanliness,positive
"The bathrooms are huge , and great closet space .",rooms design_features,positive
Mike at the front desk is exceptionally helpful with restaurants and touring .,service general,positive
"The mouse is very small, but my hand is small enough that it works OK with a smaller laptop table.",No Aspect,neutral
All thanks to Dilmah for bringing the best in the finest and freshest form .,food general,positive
"It was clean , brand new looking ( all new furniture , carpet , etc )  , big rooms .",rooms cleanliness,positive
"On the other hand , some things are a little kitchy , like the linoleum on the hallway and in the room ( first I thought it ' s parquet )  , the breakfast is really poor , the parking a little too expensive ( 15 euros a day ) and the glass door from the bathroom annoying .",rooms comfort,negative
it works,No Aspect,neutral
We got that little room no 12 for 99 USD per night on the second floor .,rooms design_features,negative
"Trying to get this to work with a Mac suuucks, but it's doable. Only took me three days to figure it out, and even after I got it to work, I don't remember the steps I took. Just glad it works.",No Aspect,neutral
Go to Volare for 1st class service and terrific food.,FOOD-QUALITY,positive
"The lobby is pretty nice , but the rooms and hallways are dated .",rooms quality,negative
The program came with the computer and works beautifully.,SOFTWARE-OPERATION_PERFORMANCE,positive
I got the black MacBook two years ago and have never regretted it.,LAPTOP-GENERAL,positive
And these are good quality .,food quality,positive
The last couple orders of Indus Organics and Spicy World cinnamon I bought from Amazon had all the flavor of hardwood flooring ( these are much more expensive products ) .,amazon prices,negative
Don't miss Bloom's on your next trip to Manhatten.,RESTAURANT-GENERAL,positive
"the negatives far outweighed these , i . e . very small room , very loud street noises and blaring music from rooftop bar until wee hours of a . m .  , beat up old furniture and inferior sushi and tiny pool and pretentious eating area at pool that requires you buy a bottle of liquor in order to use large sofa like banquette seating .",facilities general,negative
I will never use it again !,food general,negative
"After having received a first order of Mon Cheri in a very bad condition , the Candy shop tried to make up for it with a second sending .",shipment quality,negative
I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,LAPTOP-OPERATION_PERFORMANCE,positive
"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",FOOD-QUALITY,negative
In the past I never encountered whole husks or big flakes of what looks like oats .,food quality,negative
Pamela ' s baking and pancake mix is easy to use and delivers consistent delicious results .,food quality,positive
I received my order that its expiration date has expired .,food general,negative
A good value base in Berlin .,hotel prices,positive
its not what they said it would be but it works better than what i had.but what can you expect for the price.,price,neutral
This is a simple product and does what it is designed to do. For me it turned out to be a little too tall.,No Aspect,neutral
But $1 for each small piece???,FOOD-PRICES,negative
"This product works to a certain extent, but the real weakness is that it doesn't really fit well.  The sides easily peel back and it does nothing to really protect the screen - it's just too thin.",No Aspect,neutral
"Extremely comfortable beds , very clean with a very helpful , friendly staff .",service general,positive
"If the weather is nice, try to snag an outside table.",AMBIENCE-GENERAL,positive
Excellent taste and a great weight loss boost .,food quality,positive
"It does the fundamental job, letting my wife run everything with one remote.But programming is more complicated than it should be, and when it occasionally and inexplicably glitches, the help menu is a bit awkward.",No Aspect,neutral
I finally decided on this laptop because it was the right price for what I need it.,LAPTOP-GENERAL,positive
"The room was comfortable , clean , and tastefully furnished with great attention to detail .",rooms comfort,positive
I strongly recommend it to all the coffee lovers out there .,food recommendation,positive
This is the first time I used coconut oil and I sure hope it does some good .,food general,positive
When I saw this I grabbed it.,LAPTOP-GENERAL,positive
"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",FOOD-QUALITY,negative
"This works fine as a wireless receiver, but the chipset won't work as an access point in infrastructure mode with raspberry pi, which was the reason I wanted it in the first place. If you're just wanting a receiver, then this should work fine.",No Aspect,neutral
WOULD PAY MORE FOR IT IF I HAD TOO!,LAPTOP-GENERAL,positive
Mini bar as usual was very expensive and the place overcharges for things like the heath center and internet .,facilities prices,negative
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD-QUALITY,positive
It is good because protects but the buttons dont stay at the right place so it is bad to use manual mode and to take movies.,No Aspect,neutral
So what you really end up paying for is the restaurant not the food.,FOOD-QUALITY,negative
Stacey and Agnes at the Expedia Desk were extremely helpful - booking,service general,positive
"The JW did a wonderful job with service and addressing every need we had , and we were impressed from the valet attendant to the bellman to the room service !",service general,positive
I expected quite a bit more from such an expensive menu.,FOOD-QUALITY,negative
I tell everyone I see out looking to get this or another Toshiba.,COMPANY-GENERAL,positive
"Make sure to eat at PLATOS , the hotel ' s restaurant : some of the best food I had in Puerto Rico and , again , very reasonably priced .",food_drinks quality,positive
"Decent , comfortable rooms Provides decent accomodation .",hotel comfort,positive
The cookies are small - the image here makes them look a decent / normal size but they really are a bit smaller .,food style_options,negative
Fresh ingredients and everything is made to order.,FOOD-QUALITY,positive
Is there some exotic ingredient as costly as gold contained in those tiny squares ?,food prices,negative
"Any radio rat will tell you that antennas are challenging.  One guy might get great results, the other nothing.  This antenna did not help me much; I was much better off with a single longwire.  But, that's just me.  If you buy this antenna, be very careful about the telescoping part that spreads the quadrangle.  I snapped mine after a few weeks.  Get a decent radio, expect to spend a few hundred.  Good luck, and 73's. Phil Avery, KD0SCJ",No Aspect,neutral
I use this alot & it does great helping out in my streaming & capture for projection. if you a a video geek person you need this as a tool,No Aspect,neutral
"Tough case with a nice fit but adds significant bulk to the player.  I purchased this case for my son but decided to get the silicone skin ones for myself.  The soft cases are really nice fitting with a good feel and adds protection without being bulky (also making it easier to get to all the controls).  Best of all, the silicone cases are less than 1/2 the price of these.",No Aspect,neutral
"Spacious , clean room , comfortable beds .",room_amenities comfort,positive
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",LAPTOP-QUALITY,negative
Absolutely terrible !,hotel general,negative
Purchased this antenna for over the air broadcasts in a valley &#60; 20 mi from the network channel i was trying to get.  It did notperform any better than than what I already had.,No Aspect,neutral
The breakfast area was tastefully decorated with smelly garbage bags the day after Christmas .,facilities design_features,positive
"A charming , small hotel in an excellent position directly opposite the Pantheon .",hotel design_features,negative
I also travel with it and it never gives me any problems.,LAPTOP-GENERAL,positive
"stick with the chicken, beef, and lamb dishes.",FOOD-QUALITY,positive
Good amenities and nightlife nearby,room_amenities quality,positive
The staff was great - family run operation and they seemed genuinely concerned about our stay .,service general,positive
"When you read the ingredients , the second largest ingredient is WHEAT flour .",food quality,neutral
Build quality only just acceptable.  Works OK but I think I may be losing some picture qualityStupid word limit!,Build quality,neutral
The beach was within easy walking distance .,location general,positive
I've had my Lenovo for a little over a month now and it does everything i want it to do and more.,LAPTOP-GENERAL,positive
Does not live up to the majority of reviews I read. Sounds just a little mushy which says something about the amp inside it. It's good but not great.,No Aspect,neutral
"Once the airconditioning is running you dont hear the noise , and when you only need five minutes to get to any place , you forget the rudness of the front desk staff .",service general,negative
"Nothing wrong with this product except I haven't been able to figure out the stand. The directions are not clear, no actually the directions were non-existant as if using the stand was self-evident. It isn't.",No Aspect,neutral
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,FOOD-PRICES,negative
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD-QUALITY,positive
"Like one reviewer said,sometimes these might be useless unless there is a Power Supply.Six more words to type.Good and not so good.",No Aspect,neutral
"it seems to work, got it with the sanoxy toslink converter thing, sometimes i get white noise not sure if thats the show i am watching or the cable.  probly the crap from the tv",No Aspect,neutral
By far the best salad I have had in a fast food restaurant.,FOOD-QUALITY,positive
"One problem is that they don ' t do well in humidity , turning into a solid mass .",food general,negative
Its a ok product but it does leave bubble ( with I hate ) and it does leave a LOT of fingerprints.,No Aspect,neutral
This clunker however stopped working after only two weeks of having it delivered.,LAPTOP-QUALITY,negative
The concept and idea is pretty good but they could not execute it right. The video quality was horrible. I think it will improve over time but this time it went back to Amazon.I may try it after couple of years if the company still exits!,No Aspect,neutral
"What you see is what you get. A very nice leather-soft lined case with a a pocket, and no strap or tab help avoid an accidental drop.",pocket,neutral
"Basic accomodation near the airport We stayed for a night with our three year old daughter , picking the location for it ' s convenience for the airport for a flight the next day .",location general,positive
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",FOOD-QUALITY,positive
These little tins are less than half filled and at the price charged it seems a rip - off .,food style_options,negative
The consistency is a bit less viscous and sticky than normal peanut butter due to the lack of oil I suppose .,food quality,negative
"This is a great little keyboard, it connected with no problem and I am quite pleased with the operation. I would recommend it.",No Aspect,neutral
The owners and staff were very knowledgeable about the area - went out of their way to make us feel comfortable .,service general,positive
"The free breakfast was decent , and at least it was free , a rarity in Europe .",food_drinks prices,positive
Its ok but the sticky part disintegrated. I had to add Velcro to make it work. It is comfy. Although my chiropractor hates it.If you can replace the double stick tape with heavy duty Velcro. That way you can reposition it as you feel necessary. With the double stick tape you only have one shot. Velcro  cost 1.25,No Aspect,neutral
"The people who run this inn are very helpful , friendly , and resourceful .",service general,positive
Their tuna tartar appetizer is to die for.,FOOD-QUALITY,positive
The staff is marvelous !,service general,positive
"This keyboard isn't the crisp scissor kind found in most modern laptops, or the old style click keys with a deep depression. It's just mushy and slow. It is however comfortable, and quiet. If you used it as your only keyboard, I assume you could get used to it. I returned it because it was hard to switch from the crisp keys on my laptop to this.",No Aspect,neutral
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,LAPTOP-DESIGN_FEATURES,positive
"They told me it was my loss even though it was the computer, not  what I've done.",SUPPORT-QUALITY,negative
Cut it thin because it is really filling .,food quality,neutral
I do not like all of the ingredients but guess I have to live with it . i work hard to keep my dogs teeth clean .,food general,negative
I wish the volume could be louder and the mouse didnt break after only a month.,MOUSE-QUALITY,negative
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",RESTAURANT-MISCELLANEOUS,positive
"Internet access available , storage for baggage , definately would stay here again and worth the money .",facilities general,positive
Not the typical NYC gimmick theme restaurant.,AMBIENCE-GENERAL,positive
Great parisienne decor and wonderfully attentive staff .,hotel design_features,positive
"The Nine - Zero Hotel is in a great location , has nice rooms but most importantly has a great front of house team .",location general,positive
INSTEAD RECEIVED ONLY 16 .,food general,neutral
Don ' t expect any frills but the service and location are excellent .,hotel miscellaneous,negative
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,RESTAURANT-GENERAL,positive
"Your order may take a long time to arrive, as many reviewers point out, but this is often the case when it arrives early in the evening, and it is no longer the case during lunch time.",SERVICE-GENERAL,neutral
"I was guaranteed one price for a room and they ended up booking me for an entire other room type and when trying to get it switched to the correct room , would not honor their price I was quoted only 4 hours before .",service general,negative
"All the staff were courteous , especially the cheerful spa staff and my three night stay was very pleasant .",hotel general,positive
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,LAPTOP-MISCELLANEOUS,neutral
When the main course finally arrived (another 45mins) half of our order was missing.,SERVICE-GENERAL,negative
I felt as though I were eating in Paris.,FOOD-QUALITY,positive
This is only the second one I have found that does have both .,food quality,positive
Truly amazing Returned on 12th June - it was fabulous .,hotel general,positive
"I wasn't hoping for much because of the price, but I had hoped for a little more than what I got.  I think it improves signal a little for when I am outdoors (I have it next to a window), but I really can't tell honestly.  My indoor signal definitely did not improve even after multiple adjustments and arrangements.It might work better for your needs, but for my needs it &#34;gets by.&#34;",No Aspect,neutral
I was not aware that this product cannot display websites that contain Flash.,LAPTOP-USABILITY,negative
"Room faced the street and we had no problem with noise , breakfeast was included and good .  .  .  .  .  .  . vey friendly staff .",food_drinks quality,positive
"39 per 12 bottles seem a bit too expensive for me to buy them constantly , though .",food prices,negative
Rude and disorganized staff Arrived from a very long flight with my husband and 3 yr old toddler .,service general,negative
Also the free computer station to get internet was nice .,facilities general,positive
"Be prepared to wait, because the place is pretty tiny.",RESTAURANT-MISCELLANEOUS,negative
"The freshest, best variety, and the fastest delivery.",SERVICE-GENERAL,positive
We had the grand suite - a nice bedroom with separate living / work area .,rooms general,positive
"It smelled fantastic , but used in slightly larger amounts ( on popcorn , for example )  the off - flavoring was much more apparent .",food quality,negative
They were extremely helpful with restaraunt suggestions .,service general,positive
The rooms are well appointed .,rooms general,positive
I purchased this beacuse I was trying to replace my daughters ipod touch shattered screen. I also brought tools and a replacement LCD touch screen. It took me 5 hours to do the replacement. It was working but the screen do not lay flush. I tried to conrrect this imperfection and broke the ribbon.,ipod,neutral
"Not bad for the price. I think they confused the gauge of the jacket with the gauge of the copper wire.It's a cheap kit. If you are just looking for something cheap that will work, then go for it.",No Aspect,neutral
What a bonus to find them sold in 5 - lb . bags .,food style_options,positive
"Superb , comfortable stay The hotel was to an excellent standard and very friendly staff .",service general,positive
"Gluten is the heart of breads and pastas , so , doing without it , never gives exactly the same taste and texture .",food quality,negative
We would certainly stay at the Meriton again in the future .,hotel general,positive
"youre not paying much so dont expect much. This filter does flare with bright lights, its kinda cool sometimes and other times it sucks. if youre broke but still want to protect your lens, get this. otherwise, get something a little more expensive and better quality.",lens,neutral
Great deal for the quality of this Himalayan Salt !,food prices,positive
The only problem so far that I can see with this product is the transfer rate from the camera to my computer is way too slow.....I hate to sit and wait for things. The Plus side is it can upload your photos automatically to your computer to a folder It even does videos.... I like that as I do allot of videos.,No Aspect,neutral
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,FOOD-QUALITY,positive
i love to use it it is esay and light.,LAPTOP-DESIGN_FEATURES,positive
"The absence of an ethernet cable outlet is a minor, regret-worthy issue.",LAPTOP-DESIGN_FEATURES,neutral
The only thing I dont like is that it also lowers your good cholesterol - hdl and if you stop for a little while the ldl goes up . what can you recommed for this effect .,food general,negative
When my friends complain about the taste of coconut water I refer them to this brand .,food recommendation,positive
"I love the convenience of the K - cup , but feel guilty about the environmental consequences of my choice .",food general,negative
"I just love this gum . . . first purchased at the health food store . yes , the gum Is a little sticky at first but after chewing for a while . . .",food general,positive
These chips are amazing .,food general,positive
I got mine gone dead after the thunder or lighting strike. I contacted the customer service and they will not FIX it or replace the unit because they consider it as accident or misuse. BUY A POWER STRIP FOR THIS UNIT BEFORE YOU BUY THIS UNIT!!! I WASTED MY MONEY ON THIS WARRANTY CRAP THEY PUT UP.,No Aspect,neutral
Would not stay there again based on this .,hotel general,negative
"However , when the crackers arrived , we were lucky to find 10 WHOLE crackers in a box , the rest were bits , pieces and crumbs .",shipment quality,neutral
"Note: when they say ""no power adapter"", they mean ""USB powered"" so you MUST plug it in to a USB port.  And it doesn't come with HDMI cable, not even a little awkward one.  so if you're ordering one of these and you don't HAVE an hdmi cable, you should order it at the same time.I still haven't got mine working, waiting for hdmi cable to be delivered.",USB port,neutral
Highly recommended .,hotel general,positive
