reviewText,AspectTerm,Sentiment
The Cypriot restaurant has a lot going for it.,RESTAURANT-GENERAL,positive
But the best pork souvlaki I ever had is the main thing.,FOOD-QUALITY,positive
Run don't walk.,RESTAURANT-GENERAL,positive
Super YUMMY Pizza!,FOOD-QUALITY,positive
I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,AMBIENCE-GENERAL,positive
"I LOOOVE their eggplant pizza, as well as their pastas!",FOOD-QUALITY,positive
"I LOOOVE their eggplant pizza, as well as their pastas!",FOOD-QUALITY,positive
"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",FOOD-STYLE_OPTIONS,positive
"We had fun eating in there, we were there like around 3 a.m. in the morning!",RESTAURANT-GENERAL,positive
"Will comeback for sure, wish they have it here in LA..",RESTAURANT-GENERAL,positive
"Excellent food, although the interior could use some help.",FOOD-QUALITY,positive
"Excellent food, although the interior could use some help.",AMBIENCE-GENERAL,negative
"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",AMBIENCE-GENERAL,negative
"I paid just about $60 for a good meal, though :)",FOOD-QUALITY,positive
"I paid just about $60 for a good meal, though :)",FOOD-PRICES,positive
Great sake!,DRINKS-QUALITY,positive
"Reliable, Fresh Sushi",FOOD-QUALITY,positive
The sashimi is always fresh and the rolls are innovative and delicious.,FOOD-QUALITY,positive
The sashimi is always fresh and the rolls are innovative and delicious.,FOOD-STYLE_OPTIONS,positive
The sashimi is always fresh and the rolls are innovative and delicious.,FOOD-QUALITY,positive
Have never had a problem with service save a missing rice once.,SERVICE-GENERAL,positive
Delivery can be spot on or lacking depending on the weather and the day of the week.,SERVICE-GENERAL,negative
Delivery guy sometimes get upset if you don't tip more than 10%.,SERVICE-GENERAL,negative
Best. Sushi. Ever.,FOOD-QUALITY,positive
This place has ruined me for neighborhood sushi.,FOOD-QUALITY,positive
"Creative, consistent, fresh.",FOOD-QUALITY,positive
"Creative, consistent, fresh.",FOOD-STYLE_OPTIONS,positive
"Excellent sashimi, and the millennium roll is beyond delicious.",FOOD-QUALITY,positive
"Excellent sashimi, and the millennium roll is beyond delicious.",FOOD-QUALITY,positive
Not cheap but very yummy.,FOOD-PRICES,negative
Not cheap but very yummy.,FOOD-QUALITY,positive
Love it.,RESTAURANT-GENERAL,positive
"Very, very nice",RESTAURANT-GENERAL,positive
"The place is a bit hidden away, but once you get there, it's all worth it.",LOCATION-GENERAL,neutral
"The place is a bit hidden away, but once you get there, it's all worth it.",RESTAURANT-GENERAL,positive
not only is the food,FOOD-QUALITY,positive
not only is the food,RESTAURANT-GENERAL,positive
Loved It,RESTAURANT-GENERAL,positive
We had a very nice time.,RESTAURANT-GENERAL,positive
"The waiter was attentive, the food was delicious and the views of the city were great.",SERVICE-GENERAL,positive
"The waiter was attentive, the food was delicious and the views of the city were great.",FOOD-QUALITY,positive
"The waiter was attentive, the food was delicious and the views of the city were great.",LOCATION-GENERAL,positive
I'd definitely go back again.,RESTAURANT-GENERAL,positive
Great place to relax and enjoy your dinner,AMBIENCE-GENERAL,positive
There is something about their atmosphere that makes me come back nearly every week.,AMBIENCE-GENERAL,positive
"Place is open till late, no dress code.",RESTAURANT-MISCELLANEOUS,positive
Good food: my favorite is the seafood spaghetti.,FOOD-QUALITY,positive
Good food: my favorite is the seafood spaghetti.,FOOD-QUALITY,positive
Highly recommended!,RESTAURANT-GENERAL,positive
Excellent food for great prices,FOOD-QUALITY,positive
Excellent food for great prices,FOOD-PRICES,positive
My husband and I have been sold on this from the first visit.,RESTAURANT-GENERAL,positive
The wait staff is very courteous and accomodating.,SERVICE-GENERAL,positive
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",RESTAURANT-MISCELLANEOUS,negative
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",FOOD-QUALITY,positive
There are no negatives to speak of.,RESTAURANT-GENERAL,positive
the bestt!,RESTAURANT-GENERAL,positive
my favorite place lol,RESTAURANT-GENERAL,positive
i love their chicken pasta cant remember the name but is sooo good,FOOD-QUALITY,positive
its alright,RESTAURANT-GENERAL,neutral
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",RESTAURANT-GENERAL,positive
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",RESTAURANT-PRICES,positive
"lobster was good, nothing spectacular.",FOOD-QUALITY,neutral
"its just a fun place to go, not a five star restaraunt.",RESTAURANT-GENERAL,neutral
Way below average,RESTAURANT-GENERAL,negative
I think the pizza is so overrated and was under cooked.,FOOD-QUALITY,negative
Had no flavor and the staff is rude and not attentive.,SERVICE-GENERAL,negative
Had no flavor and the staff is rude and not attentive.,FOOD-QUALITY,negative
Would NEVER go back,RESTAURANT-GENERAL,negative
I love this place,RESTAURANT-GENERAL,positive
I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,FOOD-QUALITY,positive
The service was quick and friendly.,SERVICE-GENERAL,positive
Everyone was smiling so that made me feel welcome.,SERVICE-GENERAL,positive
I thought the restaurant was nice and clean.,RESTAURANT-GENERAL,positive
I thought the restaurant was nice and clean.,AMBIENCE-GENERAL,positive
I ordered the vitello alla marsala and I was pretty impressed.,FOOD-QUALITY,positive
The veal and the mushrooms were cooked perfectly.,FOOD-QUALITY,positive
The veal and the mushrooms were cooked perfectly.,FOOD-QUALITY,positive
The potato balls were not dry at all... in fact it was buttery.,FOOD-QUALITY,positive
The only downside... they only take cash which is OK if you know about it ahead of time.,RESTAURANT-MISCELLANEOUS,negative
I'll be back for sure.,RESTAURANT-GENERAL,positive
WORST PLACE ON SMITH STREET IN BROOKLYN,RESTAURANT-GENERAL,negative
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",SERVICE-GENERAL,negative
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",SERVICE-GENERAL,negative
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",FOOD-QUALITY,negative
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",SERVICE-GENERAL,negative
I would never recommend this place to anybody even for a casual dinner.,RESTAURANT-GENERAL,negative
awesome,RESTAURANT-GENERAL,positive
the food is always fresh ...,FOOD-QUALITY,positive
overpriced japanese food with mediocre service,FOOD-PRICES,negative
overpriced japanese food with mediocre service,SERVICE-GENERAL,neutral
Went here on sat 1/26 and was disappointed.,RESTAURANT-GENERAL,negative
Chicken teriyaki had tomato or pimentos on top??,FOOD-STYLE_OPTIONS,negative
food was luke warm.,FOOD-QUALITY,negative
The waitress was not attentive at all.,SERVICE-GENERAL,negative
I was looking for banana tempura for dessert and they dont have.,FOOD-STYLE_OPTIONS,negative
"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",RESTAURANT-PRICES,negative
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",FOOD-QUALITY,positive
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",SERVICE-GENERAL,positive
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",RESTAURANT-GENERAL,negative
I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,FOOD-PRICES,negative
"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",FOOD-QUALITY,positive
Just go to Yamato and order the Red Dragon Roll.,RESTAURANT-GENERAL,positive
Just go to Yamato and order the Red Dragon Roll.,FOOD-QUALITY,positive
"If you don't like it, I don't know what to tell you.",FOOD-QUALITY,positive
The Seafood Dynamite is also otherworldly.,FOOD-QUALITY,positive
I'm not even going to bother to describe it; it speaks for itself.,FOOD-QUALITY,positive
Favorite Sushi in NYC,FOOD-QUALITY,positive
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",AMBIENCE-GENERAL,positive
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",FOOD-QUALITY,positive
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",SERVICE-GENERAL,positive
"In the summer months, the back garden area is really nice.",AMBIENCE-GENERAL,positive
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,FOOD-STYLE_OPTIONS,positive
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,FOOD-STYLE_OPTIONS,positive
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,FOOD-QUALITY,positive
"The Dancing, White River and Millenium rolls are musts.",FOOD-QUALITY,positive
SO GOOD,RESTAURANT-GENERAL,positive
I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...),RESTAURANT-GENERAL,positive
Gross food – Wow-,FOOD-QUALITY,negative
I can't remember the last time I had such gross food in New York.,FOOD-QUALITY,negative
My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,FOOD-QUALITY,negative
My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,FOOD-STYLE_OPTIONS,negative
And $11 for a plate of bland guacamole?,FOOD-QUALITY,negative
And $11 for a plate of bland guacamole?,FOOD-PRICES,negative
"Don't get me started on the margaritas, either.",DRINKS-QUALITY,negative
Mine tasted like the bartender had forgotten to add the tequila.,DRINKS-QUALITY,negative
Save your money and your time and go somewhere else.,RESTAURANT-GENERAL,negative
"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",RESTAURANT-GENERAL,negative
Great Indian Food!,FOOD-QUALITY,positive
When I got there the place was packed but they made sure to seat me quickly.,SERVICE-GENERAL,positive
"The food was good, the place was clean and affordable.",FOOD-QUALITY,positive
"The food was good, the place was clean and affordable.",AMBIENCE-GENERAL,positive
"The food was good, the place was clean and affordable.",RESTAURANT-PRICES,positive
I noticed alot of indian people eatting there which is a great sign for an indian place!,RESTAURANT-MISCELLANEOUS,positive
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",RESTAURANT-GENERAL,positive
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",AMBIENCE-GENERAL,positive
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",FOOD-QUALITY,positive
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",RESTAURANT-MISCELLANEOUS,positive
The staff is very good.,SERVICE-GENERAL,positive
Love their drink menu.,DRINKS-STYLE_OPTIONS,positive
I highly recommend this beautiful place.,AMBIENCE-GENERAL,positive
I highly recommend this beautiful place.,RESTAURANT-GENERAL,positive
Nice for one time special occasion.,RESTAURANT-MISCELLANEOUS,positive
They honored reservation on Sunday afternoon very well.,SERVICE-GENERAL,positive
We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,DRINKS-PRICES,negative
Food was OK.,FOOD-QUALITY,neutral
Nice view of river and NYC.,LOCATION-GENERAL,positive
I come here enjoy very much with husband.,RESTAURANT-GENERAL,positive
Remind me of home.,RESTAURANT-MISCELLANEOUS,positive
Great survice,SERVICE-GENERAL,positive
MMMMMMMMMmmmmmm so delicious,FOOD-QUALITY,positive
A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,AMBIENCE-GENERAL,positive
Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,FOOD-QUALITY,positive
Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,AMBIENCE-GENERAL,positive
"Oh, and there's hookah.",AMBIENCE-GENERAL,positive
Raymond the bartender rocks!,SERVICE-GENERAL,positive
Pacifico is a great place to casually hang out.,RESTAURANT-MISCELLANEOUS,positive
"The drinks are great, especially when made by Raymond.",DRINKS-QUALITY,positive
"The drinks are great, especially when made by Raymond.",SERVICE-GENERAL,positive
The omlette for brunch is great...,FOOD-QUALITY,positive
"the spinach is fresh, definately not frozen...",FOOD-QUALITY,positive
"quacamole at pacifico is yummy, as are the wings with chimmichuri.",FOOD-QUALITY,positive
"quacamole at pacifico is yummy, as are the wings with chimmichuri.",FOOD-QUALITY,positive
A weakness is the chicken in the salads.,FOOD-QUALITY,negative
"It's just average, just shredded, no seasoning on it.",FOOD-QUALITY,negative
"Also, I personally wasn't a fan of the portobello and asparagus mole.",FOOD-QUALITY,negative
"Overall, decent food at a good price, with friendly people.",FOOD-QUALITY,neutral
"Overall, decent food at a good price, with friendly people.",FOOD-PRICES,positive
"Overall, decent food at a good price, with friendly people.",SERVICE-GENERAL,positive
Best Indian Restaurant in the City,RESTAURANT-GENERAL,positive
Decor needs to be upgraded but the food is amazing!,AMBIENCE-GENERAL,negative
Decor needs to be upgraded but the food is amazing!,FOOD-QUALITY,positive
This small Astoria souvlaki spot makes what many consider the best gyros in New York.,FOOD-QUALITY,positive
"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",FOOD-QUALITY,positive
"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",FOOD-QUALITY,positive
"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",FOOD-QUALITY,positive
"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",FOOD-QUALITY,positive
"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.",FOOD-QUALITY,positive
"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.",FOOD-QUALITY,positive
Best restaurant in Brooklyn,RESTAURANT-GENERAL,positive
The best!,RESTAURANT-GENERAL,positive
"Great food, amazing service, this place is a class act.",FOOD-QUALITY,positive
"Great food, amazing service, this place is a class act.",SERVICE-GENERAL,positive
"Great food, amazing service, this place is a class act.",RESTAURANT-GENERAL,positive
The veal was incredible last night.,FOOD-QUALITY,positive
"Fresh, mind blowing flavors.",FOOD-QUALITY,positive
This place is a must visit!,RESTAURANT-GENERAL,positive
"Delicious, creative and fun.",FOOD-QUALITY,positive
"Delicious, creative and fun.",FOOD-STYLE_OPTIONS,positive
Got a date? Go here!,RESTAURANT-MISCELLANEOUS,positive
Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.,RESTAURANT-MISCELLANEOUS,positive
It is so romantic.,AMBIENCE-GENERAL,positive
"Its dark, and cozy.. there is always jazz music playing when we go.",AMBIENCE-GENERAL,positive
Most of the booths allow you to sit next to eachother without looking like 'that' couple.,AMBIENCE-GENERAL,positive
The food is all shared so we get to order together and eat together.,FOOD-STYLE_OPTIONS,positive
I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,FOOD-QUALITY,positive
I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,FOOD-QUALITY,negative
Once you try it for a special occasion beware.. you can't stop!,RESTAURANT-MISCELLANEOUS,positive
"You'll be ther for every anniversary, birthday, valentines day...",RESTAURANT-MISCELLANEOUS,positive
For a Fabulous Wedding!,RESTAURANT-MISCELLANEOUS,positive
My daughter's wedding reception at Water's Edge received the highest compliments from our guests.,RESTAURANT-MISCELLANEOUS,positive
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,AMBIENCE-GENERAL,positive
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,AMBIENCE-GENERAL,positive
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,LOCATION-GENERAL,positive
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,FOOD-QUALITY,positive
Service was wonderful;,SERVICE-GENERAL,positive
everyone was cheerfully cooperative and helpful.,SERVICE-GENERAL,positive
"Paul, the maitre d', was totally professional and always on top of things.",SERVICE-GENERAL,positive
Thank you everyone at Water's Edge.,RESTAURANT-GENERAL,positive
would NOT go back.,RESTAURANT-GENERAL,negative
"Service ok but unfriendly,filthy bathroom.",SERVICE-GENERAL,negative
"Service ok but unfriendly,filthy bathroom.",AMBIENCE-GENERAL,negative
The high prices you're going to pay is for the view not for the food.,LOCATION-GENERAL,neutral
The high prices you're going to pay is for the view not for the food.,FOOD-QUALITY,negative
The high prices you're going to pay is for the view not for the food.,RESTAURANT-PRICES,negative
"The bar drinks were Eh, ok to say the least.",DRINKS-QUALITY,negative
The stuff tilapia was horrid...tasted like cardboard.,FOOD-QUALITY,negative
"We thought the dessert would be better, Wrong!",FOOD-QUALITY,negative
$170 down the toilet...,RESTAURANT-GENERAL,negative
$170 down the toilet...,RESTAURANT-PRICES,negative
"oh speaking of bathroom , the mens bathroom was disgusting.",AMBIENCE-GENERAL,negative
"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.",AMBIENCE-GENERAL,negative
Good Experience,RESTAURANT-GENERAL,positive
The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,DRINKS-STYLE_OPTIONS,positive
The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,SERVICE-GENERAL,negative
"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",FOOD-QUALITY,negative
"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",FOOD-QUALITY,negative
"However, our main course was wonderful.",FOOD-QUALITY,positive
I had fish and my husband had the filet - both of which exceeded our expectations.,FOOD-QUALITY,positive
I had fish and my husband had the filet - both of which exceeded our expectations.,FOOD-QUALITY,positive
"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",FOOD-QUALITY,positive
"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",SERVICE-GENERAL,negative
When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,SERVICE-GENERAL,negative
Not what I would expect for the price and prestige of this location.,SERVICE-GENERAL,negative
Not what I would expect for the price and prestige of this location.,RESTAURANT-PRICES,neutral
Not what I would expect for the price and prestige of this location.,RESTAURANT-MISCELLANEOUS,neutral
"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",RESTAURANT-GENERAL,positive
"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",AMBIENCE-GENERAL,positive
"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",SERVICE-GENERAL,negative
"short and sweet – seating is great:it's romantic,cozy and private.",AMBIENCE-GENERAL,positive
The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,AMBIENCE-GENERAL,positive
The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,SERVICE-GENERAL,positive
The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,SERVICE-GENERAL,positive
The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,SERVICE-GENERAL,negative
The food was ok and fair nothing to go crazy.,FOOD-QUALITY,neutral
Over all the looks of the place exceeds the actual meals.,AMBIENCE-GENERAL,positive
Over all the looks of the place exceeds the actual meals.,FOOD-QUALITY,negative
So what you really end up paying for is the restaurant not the food.,RESTAURANT-PRICES,negative
So what you really end up paying for is the restaurant not the food.,AMBIENCE-GENERAL,neutral
So what you really end up paying for is the restaurant not the food.,FOOD-QUALITY,negative
Will prob. not return but it is a great dinning experience to try atleast once.,RESTAURANT-GENERAL,negative
Will prob. not return but it is a great dinning experience to try atleast once.,RESTAURANT-GENERAL,positive
Impressed...,RESTAURANT-GENERAL,positive
Subtle food and service,FOOD-QUALITY,positive
Subtle food and service,SERVICE-GENERAL,positive
Noodle pudding is exactly the type of service and food I enjoy.,SERVICE-GENERAL,positive
Noodle pudding is exactly the type of service and food I enjoy.,FOOD-QUALITY,positive
"Servers are all different, Greg is my favorite.",SERVICE-GENERAL,positive
"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",SERVICE-GENERAL,positive
This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,SERVICE-GENERAL,positive
Prices are fair across the board for both food and bev.,FOOD-PRICES,positive
Prices are fair across the board for both food and bev.,DRINKS-PRICES,positive
"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",SERVICE-GENERAL,positive
amazing fresh dogs but best of all endless toppings!!!,FOOD-QUALITY,positive
amazing fresh dogs but best of all endless toppings!!!,FOOD-STYLE_OPTIONS,positive
this place had ALL the trimmings and i mean all.,FOOD-STYLE_OPTIONS,positive
"peppers, onions, relish, chilli, cheeses, you NAME it.",FOOD-STYLE_OPTIONS,positive
amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,RESTAURANT-GENERAL,positive
amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,FOOD-QUALITY,positive
BEST DINING EXPERIENCE IN THE WEST VILLAGE!,RESTAURANT-GENERAL,positive
Stepping into Casa La Femme last night was a true experience unlike any other in New York!,RESTAURANT-GENERAL,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,AMBIENCE-GENERAL,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,FOOD-QUALITY,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,SERVICE-GENERAL,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,RESTAURANT-GENERAL,positive
The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,DRINKS-QUALITY,positive
"Food took some time to prepare, all worth waiting for.",FOOD-QUALITY,positive
"Food took some time to prepare, all worth waiting for.",SERVICE-GENERAL,neutral
We were drawn into the belly dancing show that captivated the crowd.,AMBIENCE-GENERAL,positive
I never write on these sites but this restaurant is def worth commending!,RESTAURANT-GENERAL,positive
Great find in the West Village!,RESTAURANT-GENERAL,positive
Maggot in the food!,FOOD-QUALITY,negative
"The menu looked great, and the waiter was very nice, but when the food came, it was average.",FOOD-STYLE_OPTIONS,positive
"The menu looked great, and the waiter was very nice, but when the food came, it was average.",SERVICE-GENERAL,positive
"The menu looked great, and the waiter was very nice, but when the food came, it was average.",FOOD-QUALITY,neutral
"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",FOOD-QUALITY,negative
"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",SERVICE-GENERAL,positive
"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",SERVICE-GENERAL,negative
"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",SERVICE-GENERAL,negative
"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",SERVICE-GENERAL,negative
We paid and left because we didn't feel like arguing any more.,SERVICE-GENERAL,negative
"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",FOOD-QUALITY,negative
"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",RESTAURANT-MISCELLANEOUS,positive
"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",SERVICE-GENERAL,negative
Unhygienic,FOOD-QUALITY,negative
I do not recommend.,RESTAURANT-GENERAL,negative
I got hair in my food 2 times of then !,FOOD-QUALITY,negative
"Great place, great value.",RESTAURANT-GENERAL,positive
"Great place, great value.",RESTAURANT-PRICES,positive
"The food is flavorful, plentiful and reasonably priced.",FOOD-QUALITY,positive
"The food is flavorful, plentiful and reasonably priced.",FOOD-STYLE_OPTIONS,positive
"The food is flavorful, plentiful and reasonably priced.",FOOD-PRICES,positive
The atmosphere is relaxed and casual.,AMBIENCE-GENERAL,positive
It's a great place to order from or sit-in.,RESTAURANT-MISCELLANEOUS,positive
Awesome,RESTAURANT-GENERAL,positive
"Inexpensive, unassuming, great time!",RESTAURANT-PRICES,positive
"Inexpensive, unassuming, great time!",RESTAURANT-GENERAL,positive
Sushi experience was unbelievable with my fiance.,FOOD-QUALITY,positive
Try it!,RESTAURANT-GENERAL,positive
Very pleased,RESTAURANT-GENERAL,positive
Good creative rolls!,FOOD-QUALITY,positive
Good creative rolls!,FOOD-STYLE_OPTIONS,positive
"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.",RESTAURANT-MISCELLANEOUS,positive
"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",FOOD-QUALITY,positive
"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",FOOD-QUALITY,positive
"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",FOOD-STYLE_OPTIONS,positive
"One special roll and one regular roll is enough to fill you up, but save room for dessert!",FOOD-QUALITY,positive
"One special roll and one regular roll is enough to fill you up, but save room for dessert!",FOOD-STYLE_OPTIONS,positive
"One special roll and one regular roll is enough to fill you up, but save room for dessert!",FOOD-STYLE_OPTIONS,positive
"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",FOOD-QUALITY,positive
"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",FOOD-QUALITY,positive
The appetizers are also delicious!,FOOD-QUALITY,positive
Amazing food.,FOOD-QUALITY,positive
Mazing interior.,AMBIENCE-GENERAL,negative
Great food!,FOOD-QUALITY,positive
I've had my fair share of modern Japanese and this spot delivers.,FOOD-QUALITY,positive
"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",AMBIENCE-GENERAL,negative
"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",AMBIENCE-GENERAL,negative
"If you're into being lost when you're just five feet from your table then hey, that's a good thing.",AMBIENCE-GENERAL,negative
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,FOOD-QUALITY,positive
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,AMBIENCE-GENERAL,negative
"Indo Chinese food, pretty good...",FOOD-QUALITY,positive
Not a very fancy place but very good Chinese style Indian food.,AMBIENCE-GENERAL,neutral
Not a very fancy place but very good Chinese style Indian food.,FOOD-QUALITY,positive
"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",FOOD-QUALITY,positive
"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",FOOD-QUALITY,negative
"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",FOOD-QUALITY,negative
"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",FOOD-QUALITY,negative
Still we keep going back :),RESTAURANT-GENERAL,positive
I was speechless by the horrible food.,FOOD-QUALITY,negative
"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",FOOD-QUALITY,negative
"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",SERVICE-GENERAL,negative
"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",FOOD-QUALITY,negative
