domain,review_id,sentence_id,text,aspect,polarity,label
restaurant,433878,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD#STYLE_OPTIONS,positive,2
restaurant,433878,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD#QUALITY,positive,2
restaurant,433878,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,RESTAURANT#GENERAL,positive,2
restaurant,433878,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD#QUALITY,positive,2
restaurant,433878,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",FOOD#QUALITY,negative,0
restaurant,433878,433878:2,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,FOOD#QUALITY,negative,0
restaurant,433878,433878:3,The counter service is bad.,SERVICE#GENERAL,negative,0
restaurant,433878,433878:4,They charge different prices all the time.,SERVICE#GENERAL,negative,0
restaurant,433878,433878:5,"They're rude at times, and not very friendly.",SERVICE#GENERAL,negative,0
restaurant,433878,433878:6,NO PIZZA 33 for me!,RESTAURANT#GENERAL,negative,0
restaurant,436868,436868:0,"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",FOOD#QUALITY,negative,0
restaurant,436868,436868:1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",FOOD#STYLE_OPTIONS,negative,0
restaurant,436868,436868:1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",FOOD#QUALITY,negative,0
restaurant,436868,436868:2,"The sandwiches are dry, tasteless and way overpriced.",FOOD#QUALITY,negative,0
restaurant,436868,436868:2,"The sandwiches are dry, tasteless and way overpriced.",FOOD#PRICES,negative,0
restaurant,436868,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",RESTAURANT#GENERAL,negative,0
restaurant,436868,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",AMBIENCE#GENERAL,negative,0
restaurant,436868,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",SERVICE#GENERAL,negative,0
restaurant,444818,444818:0,"Seriously, this place kicks ass.",RESTAURANT#GENERAL,positive,2
restaurant,444818,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",AMBIENCE#GENERAL,positive,2
restaurant,444818,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",SERVICE#GENERAL,positive,2
restaurant,444818,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",FOOD#QUALITY,positive,2
restaurant,444818,444818:2,"Best Italian food I ever had (and being Italian, that means alot).",FOOD#QUALITY,positive,2
restaurant,444818,444818:3,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",RESTAURANT#GENERAL,positive,2
restaurant,445960,445960:0,"This is such a lovely, peaceful place to eat outside.",AMBIENCE#GENERAL,positive,2
restaurant,445960,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,LOCATION#GENERAL,positive,2
restaurant,445960,445960:2,"It is set far from the small street it's on, and there is no traffic noise.",LOCATION#GENERAL,positive,2
restaurant,445960,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.",FOOD#QUALITY,positive,2
restaurant,445960,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.",FOOD#QUALITY,positive,2
restaurant,445960,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.",DRINKS#QUALITY,positive,2
restaurant,445960,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",LOCATION#GENERAL,positive,2
restaurant,447697,447697:0,Great sushi experience.,FOOD#QUALITY,positive,2
restaurant,447697,447697:1,Nice value.,RESTAURANT#PRICES,positive,2
restaurant,447697,447697:2,Unique apppetizers.,FOOD#QUALITY,positive,2
restaurant,447697,447697:3,Try sushimi cucumber roll.,FOOD#QUALITY,positive,2
restaurant,449802,449802:0,"Good spreads, great beverage selections and bagels really tasty.",FOOD#QUALITY,positive,2
restaurant,449802,449802:0,"Good spreads, great beverage selections and bagels really tasty.",DRINKS#STYLE_OPTIONS,positive,2
restaurant,449802,449802:0,"Good spreads, great beverage selections and bagels really tasty.",FOOD#QUALITY,positive,2
restaurant,449802,449802:1,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,SERVICE#GENERAL,negative,0
restaurant,449802,449802:3,Murray won't do it.,SERVICE#GENERAL,negative,0
restaurant,449802,449802:4,Won't or Can't is not in the service directory.,SERVICE#GENERAL,negative,0
restaurant,449802,449802:5,But who says Murray's is anything about service.,SERVICE#GENERAL,negative,0
restaurant,449802,449802:6,"So close, but not good enough.",RESTAURANT#GENERAL,neutral,1
restaurant,454704,454704:0,Don't be fooled by crowds of people.,RESTAURANT#MISCELLANEOUS,negative,0
restaurant,454704,454704:1,The service is awful.,SERVICE#GENERAL,negative,0
restaurant,454704,454704:2,This place is not worth the prices.,RESTAURANT#GENERAL,negative,0
restaurant,454704,454704:2,This place is not worth the prices.,RESTAURANT#PRICES,negative,0
restaurant,454704,454704:3,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",SERVICE#GENERAL,negative,0
restaurant,455623,455623:0,Love Pizza 33..,RESTAURANT#GENERAL,positive,2
restaurant,455623,455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,FOOD#QUALITY,positive,2
restaurant,455623,455623:3,It hits the spot every time,RESTAURANT#GENERAL,positive,2
restaurant,461928,461928:0,This tiny Williamsburg spot is always pleasantly surprising.,RESTAURANT#GENERAL,positive,2
restaurant,461928,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,FOOD#QUALITY,positive,2
restaurant,461928,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,SERVICE#GENERAL,positive,2
restaurant,461928,461928:3,I've been many time and have never been disappointed.,RESTAURANT#GENERAL,positive,2
restaurant,464215,464215:1,They even scoop it out nice (for those on a diet) not too much not to little.,FOOD#STYLE_OPTIONS,positive,2
restaurant,464215,464215:2,The cream cheeses are out of this world and I love that coffee!!,FOOD#QUALITY,positive,2
restaurant,464215,464215:2,The cream cheeses are out of this world and I love that coffee!!,DRINKS#QUALITY,positive,2
restaurant,464215,464215:3,A little crowded but they move that line really fast!,SERVICE#GENERAL,positive,2
restaurant,464215,464215:3,A little crowded but they move that line really fast!,RESTAURANT#MISCELLANEOUS,negative,0
restaurant,464215,464215:4,A little pricey but it really hits the spot on a Sunday morning!,RESTAURANT#PRICES,negative,0
restaurant,464215,464215:4,A little pricey but it really hits the spot on a Sunday morning!,RESTAURANT#GENERAL,positive,2
restaurant,464342,464342:0,"Bagels are ok, but be sure not to make any special requests!",FOOD#QUALITY,neutral,1
restaurant,464342,464342:0,"Bagels are ok, but be sure not to make any special requests!",SERVICE#GENERAL,negative,0
restaurant,464342,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,SERVICE#GENERAL,negative,0
restaurant,464342,464342:2,Be sure not to get anything other than bagels!..,FOOD#QUALITY,negative,0
restaurant,464342,464342:2,Be sure not to get anything other than bagels!..,FOOD#QUALITY,positive,2
restaurant,464342,464342:3,the turkey burgers are scary!,FOOD#QUALITY,negative,0
restaurant,470488,470488:0,The worst excuse for Japanese food I've ever encountered.,FOOD#QUALITY,negative,0
restaurant,470488,470488:1,The soup for the udon was soy sauce and water.,FOOD#QUALITY,negative,0
restaurant,470488,470488:2,The sushi was awful!,FOOD#QUALITY,negative,0
restaurant,470488,470488:3,The rice was poor quality and was cooked so badly it was hard.,FOOD#QUALITY,negative,0
restaurant,470488,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD#QUALITY,negative,0
restaurant,470488,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD#QUALITY,negative,0
restaurant,470488,470488:5,"The fish was adequate, but inexpertly sliced.",FOOD#STYLE_OPTIONS,negative,0
restaurant,470488,470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,FOOD#QUALITY,negative,0
restaurant,475298,475298:0,"Good, fast service.",SERVICE#GENERAL,positive,2
restaurant,475298,475298:1,I would highly recommend.,RESTAURANT#GENERAL,positive,2
restaurant,475298,475298:2,Food is great and inexpensive.,FOOD#QUALITY,positive,2
restaurant,475298,475298:2,Food is great and inexpensive.,FOOD#PRICES,positive,2
restaurant,475298,475298:3,The location is perfect.,LOCATION#GENERAL,positive,2
restaurant,475298,475298:4,Give it a try and enjoy.,RESTAURANT#GENERAL,positive,2
restaurant,475512,475512:2,"Well, this place is so Ghetto its not even funny.",AMBIENCE#GENERAL,negative,0
restaurant,475512,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,DRINKS#PRICES,negative,0
restaurant,475512,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,AMBIENCE#GENERAL,negative,0
restaurant,475512,475512:4,Would NEVER go back there.,RESTAURANT#GENERAL,negative,0
restaurant,476473,476473:0,Awsome Pizza especially the Margheritta slice.,FOOD#QUALITY,positive,2
restaurant,476473,476473:0,Awsome Pizza especially the Margheritta slice.,FOOD#QUALITY,positive,2
restaurant,476473,476473:1,Always busy but fast moving.,SERVICE#GENERAL,positive,2
restaurant,476473,476473:2,Great atmoshere and worth every bit.,AMBIENCE#GENERAL,positive,2
restaurant,476473,476473:2,Great atmoshere and worth every bit.,RESTAURANT#GENERAL,positive,2
restaurant,476473,476473:3,Open late (well as late as I ever got there and I'm a night person),RESTAURANT#MISCELLANEOUS,positive,2
restaurant,483111,483111:0,Winnie and her staff are the best crew you can find serving you.,SERVICE#GENERAL,positive,2
restaurant,483111,483111:0,Winnie and her staff are the best crew you can find serving you.,SERVICE#GENERAL,positive,2
restaurant,483111,483111:1,The food is reliable and the price is moderate.,FOOD#QUALITY,positive,2
restaurant,483111,483111:1,The food is reliable and the price is moderate.,RESTAURANT#PRICES,neutral,1
restaurant,483111,483111:2,What more can you ask for?,RESTAURANT#GENERAL,positive,2
restaurant,485026,485026:0,"For authentic Thai food, look no further than Toons.",FOOD#QUALITY,positive,2
restaurant,485026,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.",FOOD#QUALITY,positive,2
restaurant,485026,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.",FOOD#QUALITY,positive,2
restaurant,485767,485767:0,Everything about this restaurant was special.,RESTAURANT#GENERAL,positive,2
restaurant,485767,485767:1,"The service was attentive, yet discreet.",SERVICE#GENERAL,positive,2
restaurant,485767,485767:2,The flavors robust and subtle.,FOOD#QUALITY,positive,2
restaurant,485767,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD#QUALITY,positive,2
restaurant,485767,485767:4,I'm saving up for my next visit.,RESTAURANT#GENERAL,positive,2
restaurant,485966,485966:1,The place was quiet and delightful.,AMBIENCE#GENERAL,positive,2
restaurant,485966,485966:2,Service was good and food is wonderful.,SERVICE#GENERAL,positive,2
restaurant,485966,485966:2,Service was good and food is wonderful.,FOOD#QUALITY,positive,2
restaurant,485966,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good),FOOD#QUALITY,positive,2
restaurant,485966,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good),FOOD#QUALITY,positive,2
restaurant,485966,485966:4,It is definitely a good spot for snacks and chat.,RESTAURANT#GENERAL,positive,2
restaurant,490565,490565:0,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.",RESTAURANT#GENERAL,positive,2
restaurant,490565,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE#GENERAL,positive,2
restaurant,490565,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD#QUALITY,positive,2
restaurant,490565,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD#QUALITY,positive,2
restaurant,490565,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD#QUALITY,positive,2
restaurant,490565,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",AMBIENCE#GENERAL,positive,2
restaurant,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#QUALITY,positive,2
restaurant,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#STYLE_OPTIONS,positive,2
restaurant,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#PRICES,positive,2
restaurant,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#QUALITY,positive,2
restaurant,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",AMBIENCE#GENERAL,positive,2
restaurant,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",AMBIENCE#GENERAL,positive,2
restaurant,490565,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",AMBIENCE#GENERAL,positive,2
restaurant,490565,490565:6,You can't go wrong with this place.,RESTAURANT#GENERAL,positive,2
restaurant,493013,493013:0,Suan is a great place that I often take my friends (classmates) too.,RESTAURANT#GENERAL,positive,2
restaurant,493013,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",LOCATION#GENERAL,positive,2
restaurant,493013,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",RESTAURANT#PRICES,positive,2
restaurant,493013,493013:2,I LOVE their Thai,FOOD#QUALITY,positive,2
restaurant,493013,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,FOOD#QUALITY,positive,2
restaurant,493013,493013:5,I will go back to Suan soon!,RESTAURANT#GENERAL,positive,2
restaurant,493013,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,AMBIENCE#GENERAL,positive,2
restaurant,493514,493514:0,I cannot imagine a friendlier staff working in a restaurant.,SERVICE#GENERAL,positive,2
restaurant,493514,493514:1,I cannot imagine better Indian food in all of the city.,FOOD#QUALITY,positive,2
restaurant,493514,493514:2,I cannot imagine you not rushing out to eat there.,RESTAURANT#GENERAL,positive,2
restaurant,494850,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",FOOD#QUALITY,negative,0
restaurant,494850,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",SERVICE#GENERAL,negative,0
restaurant,494850,494850:2,I wish they would change back to what it was before.,RESTAURANT#GENERAL,negative,0
restaurant,494850,494850:3,The food now is inconsistent.,FOOD#QUALITY,negative,0
restaurant,496132,496132:0,This is the kind of place you'd like to take all your friends to and still keep a secret.,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,496132,496132:1,The setting is casual and romantic.,AMBIENCE#GENERAL,positive,2
restaurant,496132,496132:2,Prices are very good.,RESTAURANT#PRICES,positive,2
restaurant,496132,496132:3,The food is excellent!,FOOD#QUALITY,positive,2
restaurant,496132,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",FOOD#QUALITY,positive,2
restaurant,498657,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",FOOD#QUALITY,negative,0
restaurant,498657,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD#QUALITY,negative,0
restaurant,498657,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD#STYLE_OPTIONS,negative,0
restaurant,498657,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD#PRICES,negative,0
restaurant,498657,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",FOOD#PRICES,negative,0
restaurant,498657,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",FOOD#QUALITY,positive,2
restaurant,498657,498657:3,Steamed fresh so brought hot hot hot to your table.,FOOD#QUALITY,positive,2
restaurant,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",SERVICE#GENERAL,negative,0
restaurant,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",AMBIENCE#GENERAL,negative,0
restaurant,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",RESTAURANT#MISCELLANEOUS,negative,0
restaurant,498657,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.",FOOD#QUALITY,negative,0
restaurant,498657,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.",FOOD#QUALITY,negative,0
restaurant,498657,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.",FOOD#QUALITY,negative,0
restaurant,498657,498657:6,These are overpriced and you can get better just around the corner:,FOOD#PRICES,negative,0
restaurant,498657,498657:6,These are overpriced and you can get better just around the corner:,FOOD#QUALITY,negative,0
restaurant,503807,503807:1,I was pleasantly suprised.,RESTAURANT#GENERAL,positive,2
restaurant,503807,503807:2,The food was exceptional.,FOOD#QUALITY,positive,2
restaurant,503807,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD#QUALITY,positive,2
restaurant,503807,503807:5,The service was friendly and the atmosphere was casual.,SERVICE#GENERAL,positive,2
restaurant,503807,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,1
restaurant,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD#QUALITY,positive,2
restaurant,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,AMBIENCE#GENERAL,neutral,1
restaurant,505535,505535:0,this little place has a cute interior decor and affordable city prices.,AMBIENCE#GENERAL,positive,2
restaurant,505535,505535:0,this little place has a cute interior decor and affordable city prices.,RESTAURANT#PRICES,positive,2
restaurant,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD#QUALITY,positive,2
restaurant,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD#QUALITY,negative,0
restaurant,507755,507755:0,"Have eaten at Ginger House several times, and it's always good.",RESTAURANT#GENERAL,positive,2
restaurant,507755,507755:1,The fried dumplings are GREAT!,FOOD#QUALITY,positive,2
restaurant,507755,507755:2,Finally a reliable Chinese restaurant!,RESTAURANT#GENERAL,positive,2
restaurant,507844,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,SERVICE#GENERAL,negative,0
restaurant,507844,507844:1,"The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.",RESTAURANT#MISCELLANEOUS,negative,0
restaurant,507844,507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",SERVICE#GENERAL,negative,0
restaurant,507844,507844:3,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",SERVICE#GENERAL,negative,0
restaurant,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.",SERVICE#GENERAL,negative,0
restaurant,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.",RESTAURANT#GENERAL,negative,0
restaurant,507937,507937:0,Never fails to please.,RESTAURANT#GENERAL,positive,2
restaurant,507937,507937:1,"delicious bagels, especially when right out of the oven.",FOOD#QUALITY,positive,2
restaurant,507937,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#QUALITY,positive,2
restaurant,507937,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#QUALITY,positive,2
restaurant,507937,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#PRICES,negative,0
restaurant,507937,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#PRICES,negative,0
restaurant,507937,507937:3,Service is fast and friendly.,SERVICE#GENERAL,positive,2
restaurant,507937,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",SERVICE#GENERAL,negative,0
restaurant,507937,507937:5,But that is highly forgivable.,SERVICE#GENERAL,positive,2
restaurant,509227,509227:0,"Been there, done that, and New York, it's not that big a deal.",RESTAURANT#GENERAL,neutral,1
restaurant,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",FOOD#QUALITY,negative,0
restaurant,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",AMBIENCE#GENERAL,negative,0
restaurant,509227,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",RESTAURANT#MISCELLANEOUS,negative,0
restaurant,509227,509227:3,"Rao is a good restaurant, but it's nothing special.",RESTAURANT#GENERAL,neutral,1
restaurant,511290,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",FOOD#QUALITY,positive,2
restaurant,511290,511290:2,You must try the shrimp appetizers.,FOOD#QUALITY,positive,2
restaurant,511290,511290:3,Even my Indian friend couldn't believe how good and tasty everything was.,FOOD#QUALITY,positive,2
restaurant,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE#GENERAL,positive,2
restaurant,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,SERVICE#GENERAL,positive,2
restaurant,512294,512294:0,"Great food, great prices, great service.",FOOD#QUALITY,positive,2
restaurant,512294,512294:0,"Great food, great prices, great service.",RESTAURANT#PRICES,positive,2
restaurant,512294,512294:0,"Great food, great prices, great service.",SERVICE#GENERAL,positive,2
restaurant,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.",FOOD#QUALITY,positive,2
restaurant,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.",FOOD#PRICES,positive,2
restaurant,512925,512925:0,it's a perfect place to have a amanzing indian food.,FOOD#QUALITY,positive,2
restaurant,512925,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,FOOD#STYLE_OPTIONS,positive,2
restaurant,512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE#GENERAL,positive,2
restaurant,512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",SERVICE#GENERAL,positive,2
restaurant,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative,0
restaurant,513521,513521:0,Great bagels made the old-fashioned way.,FOOD#QUALITY,positive,2
restaurant,513521,513521:0,Great bagels made the old-fashioned way.,FOOD#STYLE_OPTIONS,positive,2
restaurant,513521,513521:2,Drawbacks: service is slow and they don't toast!,SERVICE#GENERAL,negative,0
restaurant,519425,519425:0,The food was absolutely amazing!!,FOOD#QUALITY,positive,2
restaurant,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!!,FOOD#QUALITY,positive,2
restaurant,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!",FOOD#QUALITY,positive,2
restaurant,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!",FOOD#QUALITY,positive,2
restaurant,519425,519425:3,The waiter was attentive.,SERVICE#GENERAL,positive,2
restaurant,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,AMBIENCE#GENERAL,positive,2
restaurant,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,AMBIENCE#GENERAL,positive,2
restaurant,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral,1
restaurant,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",SERVICE#GENERAL,negative,0
restaurant,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,positive,2
restaurant,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#QUALITY,negative,0
restaurant,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#QUALITY,positive,2
restaurant,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#STYLE_OPTIONS,negative,0
restaurant,521916,521916:2,Dessert is a joke...dont bother,FOOD#QUALITY,negative,0
restaurant,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE#GENERAL,positive,2
restaurant,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE#GENERAL,positive,2
restaurant,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",FOOD#STYLE_OPTIONS,positive,2
restaurant,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",FOOD#STYLE_OPTIONS,positive,2
restaurant,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#QUALITY,positive,2
restaurant,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#QUALITY,positive,2
restaurant,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#QUALITY,positive,2
restaurant,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#STYLE_OPTIONS,positive,2
restaurant,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,DRINKS#STYLE_OPTIONS,positive,2
restaurant,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,FOOD#PRICES,positive,2
restaurant,527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",RESTAURANT#PRICES,neutral,1
restaurant,527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",DRINKS#STYLE_OPTIONS,positive,2
restaurant,528251,528251:0,Fantastic place.,RESTAURANT#GENERAL,positive,2
restaurant,528251,528251:1,Cute and decorative.,AMBIENCE#GENERAL,positive,2
restaurant,528251,528251:2,A pleasant surprise.,RESTAURANT#GENERAL,positive,2
restaurant,528251,528251:3,Go there to relax and feel like your somewhere else.,AMBIENCE#GENERAL,positive,2
restaurant,530517,530517:0,Lucky Strike is a great casual place to just grab a bite to eat.,RESTAURANT#GENERAL,positive,2
restaurant,530517,530517:2,"Great food, great decor, great service.",FOOD#QUALITY,positive,2
restaurant,530517,530517:2,"Great food, great decor, great service.",AMBIENCE#GENERAL,positive,2
